Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1020.2000002861,1,High,372.099999904633
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,425.199999809265,1,High,328.60000038147
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,312.400000095367,1,High,297.599999904633
4,1,0.75,E,0,High,0,Happy,20,0,Happy,342.299999713898,1,High,226.10000038147
5,1,0.75,E,0,High,0,Happy,0,0,Happy,239.800000190735,1,High,272
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,403.900000095367,1,High,250.599999904633
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,626.200000286102,1,High,216.400000095367
8,1,0.75,E,0,High,0,Happy,20,0,Happy,221.800000190735,1,High,225.199999809265
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,363.799999713898,1,High,200.60000038147
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,276.200000286102,1,High,253.700000286102
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,229.200000286102,1,High,275.599999904633
12,1,0.75,E,0,High,0,Happy,40,0,Happy,367.800000190735,1,High,216.5
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,430,1,High,241.400000095367
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,557.200000286102,1,High,650.5
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,255.199999809265,1,High,278.799999713898
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,341.599999904633,1,High,258.800000190735
17,1,0.75,E,0,High,0,Happy,0,0,Happy,426,1,High,228.900000095367
18,1,0.75,E,0,High,0,Happy,20,0,Happy,338.199999809265,1,High,231
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,247.400000095367,1,High,250.799999713898
20,1,0.75,E,0,High,0,Happy,0,0,Happy,240.300000190735,1,High,241.099999904633
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,397.700000286102,1,High,251.699999809265
22,1,0.75,E,0,High,0,Happy,20,0,Happy,506.5,1,High,191.599999904633
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,566.400000095367,1,High,219.700000286102
24,1,0.75,E,0,High,0,Happy,40,0,Happy,417.5,1,High,229
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,454.599999904633,1,High,224.10000038147
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,387.700000286102,1,High,265.099999904633
27,1,0.75,E,0,High,0,Happy,0,0,Happy,430.199999809265,1,High,183.400000095367
28,1,0.75,E,0,High,0,Happy,0,0,Happy,446.200000286102,1,High,227.400000095367
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,562.39999961853,1,High,204.700000286102
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,324.800000190735,1,High,269.800000190735
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,386.199999809265,1,High,226.900000095367
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,609.900000095367,1,High,210.300000190735
33,1,0.75,E,0,High,0,Happy,40,1,Sad,238.10000038147,0,Low,1036
34,1,0.75,E,0,High,0,Happy,40,0,Happy,269.599999904633,1,High,237
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,340.699999809265,1,High,244.400000095367
36,1,0.75,E,1,Low,1,Sad,60,0,Happy,860.400000095367,1,High,215.900000095367
37,1,0.75,E,0,High,0,Happy,40,0,Happy,623.099999904633,1,High,215.5
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,494.10000038147,1,High,233.5
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,474,1,High,231.200000286102
40,1,0.75,E,0,High,0,Happy,40,0,Happy,282.299999713898,1,High,229
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,364.5,1,High,225.800000190735
42,1,0.75,E,0,High,0,Happy,20,0,Happy,477.800000190735,1,High,239.099999904633
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,279.199999809265,1,High,312.400000095367
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,335,1,High,279.300000190735
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,475,1,High,277.900000095367
46,1,0.75,E,0,High,0,Happy,0,0,Happy,335.10000038147,1,High,240.700000286102
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,443.900000095367,1,High,234.700000286102
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,376.799999713898,1,High,202.800000190735
49,1,0.75,E,0,High,0,Happy,0,0,Happy,253.599999904633,1,High,235.5
