Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2142.30000001192,0,Low,1275.80000001192
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,584.300000011921,0,Low,271.200000047684
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,517.699999988079,0,Low,244.5
4,1,0.75,E,0,High,0,Happy,20,0,Happy,433.699999988079,1,High,258.600000023842
5,1,0.75,E,0,High,0,Happy,0,0,Happy,365.300000011921,1,High,186.399999976158
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,628.899999976158,0,Low,218.200000047684
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1338.09999996424,0,Low,319.700000047684
8,1,0.75,E,0,High,0,Happy,20,0,Happy,457.800000011921,1,High,183.400000035763
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,603.5,1,High,187.799999952316
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,386.900000035763,0,Low,280.400000035763
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,790.399999976158,0,Low,239.300000011921
12,1,0.75,E,0,High,0,Happy,40,0,Happy,449.300000011921,1,High,182.199999988079
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,569.699999988079,1,High,192.399999976158
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,719,0,Low,315.200000047684
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,548.100000023842,0,Low,238.900000035763
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,716.899999976158,0,Low,244.399999976158
17,1,0.75,E,0,High,0,Happy,0,0,Happy,470.100000023842,1,High,179.700000047684
18,1,0.75,E,0,High,0,Happy,20,0,Happy,358.800000011921,1,High,191
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,482.399999976158,0,Low,254.800000011921
20,1,0.75,E,0,High,0,Happy,0,0,Happy,664.300000011921,1,High,169.300000011921
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,493.699999988079,0,Low,258.800000011921
22,1,0.75,E,0,High,0,Happy,20,1,Sad,393.699999988079,0,Low,1578.80000001192
23,1,0.75,E,1,Low,1,Sad,60,0,Happy,679.399999976158,1,High,205.399999976158
24,1,0.75,E,0,High,0,Happy,40,0,Happy,625.799999952316,1,High,160.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,354.699999988079,1,High,184
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,551.300000011921,0,Low,245
27,1,0.75,E,0,High,0,Happy,0,0,Happy,477.5,1,High,192.5
28,1,0.75,E,0,High,0,Happy,0,0,Happy,586.199999988079,1,High,161.300000011921
29,1,0.75,E,1,Low,1,Sad,60,0,Happy,575.100000023842,1,High,179.199999988079
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,324.800000011921,0,Low,260.899999976158
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,745.400000035763,1,High,148.199999988079
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,519,0,Low,226.5
33,1,0.75,E,0,High,0,Happy,40,0,Happy,658.599999964237,1,High,165.200000047684
34,1,0.75,E,0,High,0,Happy,40,0,Happy,484.699999988079,1,High,496
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,520.099999964237,0,Low,290.800000011921
