Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,884,1,High,273
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,351,1,High,232
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,367,1,High,242
4,1,0.75,E,0,High,0,Happy,20,0,Happy,440,1,High,170
5,1,0.75,E,0,High,0,Happy,0,0,Happy,367,1,High,175
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,506,1,High,229
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,652,1,High,231
8,1,0.75,E,0,High,0,Happy,20,0,Happy,431,1,High,169
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,417,1,High,201
10,1,0.75,E,1,Low,1,Sad,100,0,Happy,382,1,High,191
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,438,1,High,259
12,1,0.75,E,0,High,0,Happy,40,0,Happy,300,1,High,166
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,720,1,High,214
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,696,1,High,196
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,439,1,High,200
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,429,1,High,189
17,1,0.75,E,0,High,0,Happy,0,0,Happy,353,1,High,169
18,1,0.75,E,0,High,0,Happy,20,0,Happy,312,1,High,184
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,402,1,High,211
20,1,0.75,E,0,High,0,Happy,0,0,Happy,727,1,High,162
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,353,1,High,216
22,1,0.75,E,0,High,0,Happy,20,0,Happy,433,1,High,168
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,354,1,High,205
24,1,0.75,E,0,High,0,Happy,40,0,Happy,363,1,High,170
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,395,1,High,180
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,426,1,High,192
27,1,0.75,E,0,High,0,Happy,0,0,Happy,576,1,High,202
28,1,0.75,E,0,High,0,Happy,0,0,Happy,445,1,High,184
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,492,1,High,206
30,1,0.75,E,1,Low,1,Sad,100,0,Happy,413,0,Low,1265
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,479,1,High,345
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,561,1,High,206
33,1,0.75,E,0,High,0,Happy,40,1,Sad,1121,0,Low,192
34,1,0.75,E,0,High,0,Happy,40,1,Sad,457,0,Low,572
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,660,1,High,238
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,543,1,High,221
37,1,0.75,E,0,High,0,Happy,40,1,Sad,753,1,High,571
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,521,1,High,334
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,477,1,High,204
40,1,0.75,E,0,High,0,Happy,40,0,Happy,603,1,High,156
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,677,1,High,165
42,1,0.75,E,0,High,0,Happy,20,0,Happy,391,1,High,164
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,643,1,High,203
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,1127,1,High,186
45,1,0.75,E,1,Low,1,Sad,100,0,Happy,466,1,High,325
