Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1031.20000004768,1,High,1452.30000007153
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,598.399999976158,1,High,511.100000023842
3,1,0.75,E,1,Low,1,Sad,80,0,Happy,962.899999976158,0,Low,647.300000071526
4,1,0.75,E,0,High,0,Happy,20,0,Happy,931.5,1,High,710.699999928474
5,1,0.75,E,0,High,0,Happy,0,0,Happy,278.899999976158,1,High,397.100000023842
6,1,0.75,UE,0,High,1,Sad,100,0,Happy,181.600000023842,0,Low,1080.79999995232
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,846.100000023842,1,High,493.5
8,1,0.75,E,0,High,0,Happy,20,0,Happy,1315.10000002384,1,High,526.700000047684
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,526.600000023842,1,High,334.600000023842
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,435.299999952316,1,High,349.199999928474
11,1,0.75,E,1,Low,1,Sad,60,0,Happy,754.699999928474,1,High,279.200000047684
12,1,0.75,E,0,High,0,Happy,40,0,Happy,680.299999952316,1,High,234.5
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,764.399999976158,1,High,228.799999952316
14,1,0.75,E,1,Low,1,Sad,60,0,Happy,1005,1,High,174.600000023842
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,1211.69999992847,0,Low,477.5
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,594.300000071526,1,High,604.299999952316
17,1,0.75,E,0,High,0,Happy,0,0,Happy,523.299999952316,1,High,219.5
18,1,0.75,E,0,High,0,Happy,20,0,Happy,540.199999928474,1,High,227.200000047684
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,422.699999928474,0,Low,428.5
20,1,0.75,E,0,High,0,Happy,0,0,Happy,716.299999952316,1,High,195.100000023842
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,475.399999976158,1,High,682.699999928474
22,1,0.75,E,0,High,0,Happy,20,0,Happy,692.599999904633,1,High,768.400000095367
23,1,0.75,E,1,Low,1,Sad,60,0,Happy,1032.60000002384,1,High,847.400000095367
24,1,0.75,E,0,High,0,Happy,40,0,Happy,608.900000095367,1,High,483
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,555.5,1,High,460.799999952316
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,644.5,1,High,363.699999928474
27,1,0.75,E,0,High,0,Happy,0,0,Happy,648.800000071526,1,High,277.600000023842
28,1,0.75,E,0,High,0,Happy,0,0,Happy,699.200000047684,1,High,333.899999976158
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,2080.20000004768,0,Low,412.800000071526
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,548.700000047684,1,High,443.899999976158
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,618.100000023842,1,High,944.100000023842
