Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,727.09999999404,1,High,396.799999982119
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,375.40000000596,1,High,101.40000000596
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,259,1,High,117.699999988079
4,1,0.75,E,0,High,0,Happy,20,0,Happy,260.90000000596,1,High,109.5
5,1,0.75,E,0,High,0,Happy,0,0,Happy,208.5,1,High,85.7999999821186
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,407,1,High,69.5
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1339,1,High,93.5
8,1,0.75,E,0,High,0,Happy,20,0,Happy,319.199999988079,1,High,85.9000000059605
9,1,0.75,UE,1,Low,0,Happy,20,1,Sad,278.90000000596,1,High,77.8000000119209
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,424.799999982119,1,High,93.7999999821186
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,429.09999999404,1,High,117
12,1,0.75,E,0,High,0,Happy,40,0,Happy,455.699999988079,1,High,77.6999999880791
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,533.700000017881,1,High,101.59999999404
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,541.09999999404,1,High,101.5
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,463.699999988079,1,High,133.699999988079
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,422.09999999404,1,High,149.59999999404
17,1,0.75,E,0,High,0,Happy,0,0,Happy,377,1,High,69.8000000119209
18,1,0.75,E,0,High,0,Happy,20,0,Happy,250.100000023842,1,High,53.6000000238419
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,437.299999982119,1,High,109.59999999404
20,1,0.75,E,0,High,0,Happy,0,0,Happy,458.700000017881,1,High,101.800000011921
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,408.299999982119,1,High,117.09999999404
22,1,0.75,E,0,High,0,Happy,20,0,Happy,365.299999982119,1,High,61.5
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,388.40000000596,1,High,149.699999988079
24,1,0.75,E,0,High,0,Happy,40,0,Happy,228.40000000596,1,High,45.2999999821186
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,576.59999999404,1,High,69.5
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,333,1,High,125.799999982119
27,1,0.75,E,0,High,0,Happy,0,0,Happy,470.90000000596,1,High,69.5
28,1,0.75,E,0,High,0,Happy,0,0,Happy,460.09999999404,1,High,61.5999999940395
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,1517.20000001788,1,High,69.5999999940395
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,402.59999999404,1,High,93.6999999880791
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,375.100000023842,1,High,85.9000000059605
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,444.199999988079,1,High,86
33,1,0.75,E,0,High,0,Happy,40,1,Sad,598.399999976158,1,High,85.8000000119209
34,1,0.75,E,0,High,0,Happy,40,1,Sad,528.40000000596,1,High,101.699999988079
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,445.59999999404,1,High,109.800000011921
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,332.300000011921,1,High,133.59999999404
37,1,0.75,E,0,High,0,Happy,40,1,Sad,473.59999999404,1,High,109.899999976158
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,367,1,High,141.59999999404
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,433.299999982119,1,High,141.699999988079
40,1,0.75,E,0,High,0,Happy,40,1,Sad,414.300000011921,1,High,118.200000017881
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,496.09999999404,1,High,77.3000000119209
42,1,0.75,E,0,High,0,Happy,20,0,Happy,377.200000017881,1,High,37.6999999880791
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,383.800000011921,1,High,125.90000000596
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,434.699999988079,1,High,110
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,361.200000017881,1,High,142.09999999404
46,1,0.75,E,0,High,0,Happy,0,0,Happy,549.100000023842,1,High,77.6999999880791
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,422.5,1,High,109.700000017881
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,437.799999982119,1,High,53.7999999821186
