Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2710.29999998212,1,High,2762.79999998212
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1964.59999999404,1,High,812.5
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,1757.40000000596,1,High,724.699999988079
4,1,0.75,E,0,High,0,Happy,20,0,Happy,826.800000011921,1,High,246.09999999404
5,1,0.75,E,0,High,0,Happy,0,0,Happy,471.5,1,High,233.200000017881
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,608.5,1,High,475.59999999404
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,1698.30000001192,0,Low,268.5
8,1,0.75,E,0,High,0,Happy,20,0,Happy,1019.5,1,High,281.09999999404
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,673.899999976158,1,High,347.300000011921
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,756.700000017881,1,High,307.699999988079
11,1,0.75,E,1,Low,1,Sad,60,0,Happy,1757.09999999404,0,Low,278.300000011921
12,1,0.75,E,0,High,0,Happy,40,0,Happy,571.299999982119,1,High,236.800000011921
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1201.40000000596,0,Low,1032.19999998808
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,742.199999988079,0,Low,2193.09999999404
15,1,0.75,E,1,Low,1,Sad,60,0,Happy,3443.80000001192,0,Low,797.299999982119
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,878.40000000596,0,Low,595.800000011921
17,1,0.75,E,0,High,0,Happy,0,0,Happy,530.09999999404,1,High,716
18,1,0.75,E,0,High,0,Happy,20,0,Happy,451.799999982119,1,High,254.59999999404
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,1540.40000000596,1,High,312.199999988079
20,1,0.75,E,0,High,0,Happy,0,0,Happy,627.5,1,High,269.5
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,888.09999999404,0,Low,368.699999988079
22,1,0.75,E,0,High,0,Happy,20,0,Happy,657.300000011921,1,High,389.90000000596
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,2616.29999998212,1,High,308
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1968.59999999404,1,,3999.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1763.09999999404,1,High,270
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,657.40000000596,1,High,1385.90000000596
27,1,0.75,E,0,High,0,Happy,0,0,Happy,476,1,High,243.300000011921
28,1,0.75,E,0,High,0,Happy,0,0,Happy,446.40000000596,1,High,209.300000011921
29,1,0.75,E,1,Low,1,Sad,60,0,Happy,2326,0,Low,679.799999982119
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,984.59999999404,0,Low,503.200000017881
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,1512.10000002384,0,Low,1203
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,1235.30000001192,1,High,262.40000000596
33,1,0.75,E,0,High,0,Happy,40,0,Happy,736.899999976158,1,High,215
34,1,0.75,E,0,High,0,Happy,40,0,Happy,496.59999999404,1,High,212.800000011921
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,694.899999976158,1,High,253.899999976158
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,1558.40000000596,1,High,240.200000017881
37,1,0.75,E,0,High,0,Happy,40,0,Happy,507.600000023842,0,Low,495.90000000596
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,837.90000000596,0,Low,696.300000011921
39,1,0.75,E,1,Low,1,Sad,60,0,Happy,1270.39999997616,0,Low,254.90000000596
40,1,0.75,E,0,High,0,Happy,40,0,Happy,2157.29999998212,1,High,656.199999988079
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1054.80000001192,0,Low,268.40000000596
42,1,0.75,E,0,High,0,Happy,20,0,Happy,605.90000000596,1,High,255.699999988079
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,892.199999988079,0,Low,438.700000017881
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,3328.70000001788,0,Low,737
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,857.699999988079,1,High,268.600000023842
46,1,0.75,E,0,High,0,Happy,0,0,Happy,529.40000000596,1,High,234.299999982119
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,703,0,Low,434.600000023842
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1729.29999998212,0,Low,225.200000017881
49,1,0.75,E,0,High,0,Happy,0,0,Happy,677.200000017881,1,High,286.799999982119
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,685.799999982119,1,High,282.40000000596
51,1,0.75,E,0,High,0,Happy,20,0,Happy,585.59999999404,1,High,238
52,1,0.75,UE,0,High,1,Sad,60,0,Happy,710.300000011921,1,High,243.300000011921
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1017.29999998212,0,Low,267.200000017881
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,757.09999999404,1,High,290.199999988079
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,710.100000023842,1,High,259.90000000596
56,1,0.75,E,0,High,0,Happy,0,0,Happy,442.09999999404,1,High,252.700000017881
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,526.299999982119,1,High,283
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,1868.30000001192,0,Low,283.399999976158
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,2182.39999997616,1,High,245.5
60,1,0.75,E,0,High,0,Happy,20,0,Happy,526.600000023842,1,High,214.09999999404
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,809.800000011921,0,Low,243.5
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,3424.90000000596,0,Low,479.40000000596
63,1,0.75,E,0,High,0,Happy,20,0,Happy,1423.5,1,High,211.800000011921
64,1,0.75,E,1,Low,1,Sad,60,0,Happy,2222.80000001192,0,Low,214.299999982119
65,1,0.75,E,0,High,0,Happy,40,0,Happy,1072.10000002384,1,High,249.5
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,2152.69999998808,1,High,384.700000017881
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,2919.59999999404,1,High,1761.19999998808
68,1,0.75,E,0,High,0,Happy,40,0,Happy,1218.89999997616,1,High,269.399999976158
69,1,0.75,E,0,High,0,Happy,40,0,Happy,555.300000011921,1,High,199.299999982119
70,1,0.75,E,0,High,0,Happy,0,0,Happy,450.59999999404,1,High,207
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,734.699999988079,0,Low,484.59999999404
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,841.899999976158,1,High,305.40000000596
73,1,0.75,E,0,High,0,Happy,40,0,Happy,3168.5,0,Low,575.199999988079
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,613.09999999404,1,High,274
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,411.40000000596,1,High,244.800000011921
76,1,0.75,E,0,High,0,Happy,20,0,Happy,545.09999999404,1,High,208.40000000596
77,1,0.75,UE,0,High,1,Sad,60,0,Happy,753.59999999404,1,High,257.90000000596
78,1,0.75,E,0,High,0,Happy,0,0,Happy,709.59999999404,1,High,265.90000000596
