Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1590.20000000019,1,High,844.800000000047
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,674.5,1,High,404.5
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,364.300000000047,1,High,540.90000000014
4,1,0.75,E,0,High,0,Happy,20,0,Happy,522.59999999986,1,High,369.100000000093
5,1,0.75,E,0,High,0,Happy,0,0,Happy,216.300000000047,1,High,371
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,490,1,High,305.5
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,636,1,High,218.600000000093
8,1,0.75,E,0,High,0,Happy,20,0,Happy,648.699999999953,1,High,296.600000000093
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,556.5,1,High,234.199999999953
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,537.5,1,High,221.100000000093
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,682.300000000047,1,High,227.699999999953
12,1,0.75,E,0,High,0,Happy,40,1,Sad,879.5,1,High,559.899999999907
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1307.30000000005,1,High,724
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,676.799999999814,1,High,267.199999999953
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,490.699999999953,1,High,233.300000000047
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,682.5,1,High,336.300000000047
17,1,0.75,E,0,High,0,Happy,0,0,Happy,515.899999999907,1,High,527.199999999953
18,1,0.75,E,0,High,0,Happy,20,0,Happy,417.300000000047,1,High,362
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,402.90000000014,1,High,245.699999999953
20,1,0.75,E,0,High,0,Happy,0,0,Happy,369.800000000047,1,High,321.399999999907
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,457.300000000047,1,High,233.899999999907
22,1,0.75,E,0,High,0,Happy,20,0,Happy,365.200000000186,1,High,257.199999999953
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,638.199999999953,1,High,224.899999999907
24,1,0.75,E,0,High,0,Happy,40,1,Sad,517.600000000093,1,High,240.40000000014
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,355.59999999986,1,High,267.699999999953
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,497,1,High,340.09999999986
27,1,0.75,E,0,High,0,Happy,0,0,Happy,380.5,1,High,252.5
28,1,0.75,E,0,High,0,Happy,0,0,Happy,248.699999999953,1,High,269.09999999986
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,433.199999999953,1,High,219.5
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,411.90000000014,1,High,284.5
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,493.5,1,High,225.800000000047
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,592.09999999986,1,High,270.199999999953
33,1,0.75,E,0,High,0,Happy,40,1,Sad,645.5,1,High,265.800000000047
34,1,0.75,E,0,High,0,Happy,40,1,Sad,890.5,1,High,214
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,450,1,High,300.299999999814
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,426.40000000014,1,High,292.40000000014
37,1,0.75,E,0,High,0,Happy,40,1,Sad,1063.39999999991,1,High,269.600000000093
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,380.899999999907,1,High,374.59999999986
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,446.5,1,High,271.299999999814
40,1,0.75,E,0,High,0,Happy,40,1,Sad,447.40000000014,1,High,267.399999999907
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,799.90000000014,1,High,187.200000000186
42,1,0.75,E,0,High,0,Happy,20,0,Happy,481.100000000093,1,High,228.59999999986
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,424.899999999907,1,High,244.300000000047
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,466.699999999953,1,High,253.199999999953
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,392.5,1,High,263.199999999953
46,1,0.75,E,0,High,0,Happy,0,0,Happy,441.899999999907,1,High,250.199999999953
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,411.300000000047,1,High,240.799999999814
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,434.90000000014,1,High,249.899999999907
49,1,0.75,E,0,High,0,Happy,0,0,Happy,549.5,1,High,245
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,384,1,High,252.199999999953
51,1,0.75,E,0,High,0,Happy,20,0,Happy,377,1,High,261
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,654.09999999986,1,High,234.699999999953
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,332.399999999907,1,High,245.799999999814
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,349.300000000047,1,High,271.799999999814
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,594.40000000014,1,High,226.100000000093
56,1,0.75,E,0,High,0,Happy,0,0,Happy,216.5,1,High,269.899999999907
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,338.699999999953,1,High,254
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,317.199999999953,1,High,255.399999999907
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,343.899999999907,1,High,251.899999999907
60,1,0.75,E,0,High,0,Happy,20,0,Happy,475.899999999907,1,High,228.800000000047
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,713.5,1,High,254.09999999986
62,1,0.75,UE,1,Low,0,Happy,20,1,Sad,1819.59999999986,0,Low,282.600000000093
63,1,0.75,E,0,High,0,Happy,20,0,Happy,425.199999999953,1,High,223.699999999953
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,250.699999999953,1,High,266.300000000047
65,1,0.75,E,0,High,0,Happy,40,1,Sad,618.600000000093,1,High,246.700000000186
