Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,863.100000143051,1,High,901.200000047684
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,527.400000095367,1,High,765.099999904633
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,461.099999904633,1,High,269
4,1,0.75,E,0,High,0,Happy,20,0,Happy,412.799999952316,1,High,326.399999856949
5,1,0.75,E,0,High,0,Happy,0,0,Happy,362,1,High,165
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,652.700000047684,1,High,378.400000095367
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,523,1,High,259.599999904633
8,1,0.75,E,0,High,0,Happy,20,0,Happy,437.5,1,High,153
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,454.299999952316,1,High,123.5
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,477.799999952316,1,High,184.799999952316
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,587.900000095367,1,High,164.299999952316
12,1,0.75,E,0,High,0,Happy,40,0,Happy,1615.40000009537,0,Low,378.900000095367
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,476.899999856949,1,High,403.299999952316
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,423.399999856949,1,High,174.799999952316
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,484.599999904633,0,Low,417.799999952316
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,842.100000143051,1,High,304.799999952316
17,1,0.75,E,0,High,0,Happy,0,0,Happy,353.799999952316,1,High,141.400000095367
18,1,0.75,E,0,High,0,Happy,20,0,Happy,379.100000143051,1,High,127.100000143051
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,379.300000190735,0,Low,270.799999952316
20,1,0.75,E,0,High,0,Happy,0,0,Happy,494.5,1,High,114.099999904633
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,530.600000143051,1,High,123.5
22,1,0.75,E,0,High,0,Happy,20,0,Happy,330.700000047684,1,High,103.5
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,339.099999904633,1,High,160.100000143051
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1085,0,Low,241.700000047684
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,342.099999904633,1,High,108.299999952316
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,336.700000047684,0,Low,334.700000047684
27,1,0.75,E,0,High,0,Happy,0,0,Happy,334.799999952316,1,High,110
28,1,0.75,E,0,High,0,Happy,0,0,Happy,295.399999856949,1,High,119.400000095367
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,396.700000047684,1,High,144.599999904633
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,379.5,1,High,178.5
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,436.899999856949,1,High,148.799999952316
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,403.099999904633,1,High,118.400000095367
33,1,0.75,E,0,High,0,Happy,40,0,Happy,526.600000143051,0,Low,490.5
34,1,0.75,E,0,High,0,Happy,40,0,Happy,470.899999856949,1,High,145.5
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,373,1,High,229.700000047684
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,463.400000095367,1,High,129.599999904633
37,1,0.75,E,0,High,0,Happy,40,1,Sad,1126.39999985695,1,High,492.399999856949
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,438.400000095367,1,High,128.600000143051
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,590.099999904633,1,High,196.400000095367
