Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1524,0,Low,3126
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1134,1,High,648
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,909,0,Low,446
4,1,0.75,E,0,High,0,Happy,20,0,Happy,520,1,High,386
5,1,0.75,E,0,High,0,Happy,0,0,Happy,254,1,High,338
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,453,1,High,545
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,1849,0,Low,537
8,1,0.75,E,0,High,0,Happy,20,0,Happy,341,1,High,432
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,451,1,High,321
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,528,1,High,601
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1186,0,Low,521
12,1,0.75,E,0,High,0,Happy,40,0,Happy,815,1,High,298
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,1445,0,Low,502
14,1,0.75,E,1,Low,1,Sad,60,0,Happy,1015,0,Low,401
15,1,0.75,E,1,Low,1,Sad,60,0,Happy,1085,0,Low,450
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,871,0,Low,1609
17,1,0.75,E,0,High,0,Happy,0,0,Happy,661,1,High,336
18,1,0.75,E,0,High,0,Happy,20,0,Happy,626,1,High,249
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,670,1,High,1234
20,1,0.75,E,0,High,0,Happy,0,0,Happy,553,1,High,337
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,507,1,High,695
22,1,0.75,E,0,High,0,Happy,20,0,Happy,788,1,High,282
23,1,0.75,E,1,Low,1,Sad,60,0,Happy,1192,0,Low,479
24,1,0.75,E,0,High,0,Happy,40,0,Happy,611,1,High,328
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,472,1,High,314
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,1232,0,Low,448
27,1,0.75,E,0,High,0,Happy,0,0,Happy,386,1,High,321
28,1,0.75,E,0,High,0,Happy,0,0,Happy,347,1,High,393
29,1,0.75,E,1,Low,1,Sad,60,0,Happy,1179,0,Low,400
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,466,1,High,593
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,640,1,High,417
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,990,1,High,760
33,1,0.75,E,0,High,0,Happy,40,0,Happy,571,1,High,369
34,1,0.75,E,0,High,0,Happy,40,0,Happy,594,1,High,386
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,666,0,Low,473
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,690,0,Low,505
37,1,0.75,E,0,High,0,Happy,40,0,Happy,624,1,High,409
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,1319,0,Low,450
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,859,0,Low,481
40,1,0.75,E,0,High,0,Happy,40,0,Happy,556,1,High,395
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,548,1,High,288
42,1,0.75,E,0,High,0,Happy,20,0,Happy,337,1,High,385
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,692,1,High,665
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,507,1,High,353
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,774,1,High,354
46,1,0.75,E,0,High,0,Happy,0,0,Happy,570,1,High,298
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,612,1,High,1244
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,524,1,High,322
49,1,0.75,E,0,High,0,Happy,0,0,Happy,474,1,High,361
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,594,1,High,609
51,1,0.75,E,0,High,0,Happy,20,0,Happy,539,1,High,338
52,1,0.75,UE,0,High,1,Sad,60,0,Happy,2068,0,Low,401
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,396,1,High,321
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,460,1,High,577
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,571,1,High,354
56,1,0.75,E,0,High,0,Happy,0,0,Happy,534,1,High,308
