Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2400.90000000596,1,High,1313.59999999404
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1437.29999999702,1,High,839
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,590.29999999702,1,High,382.100000008941
4,1,0.75,E,0,High,0,Happy,20,0,Happy,800.09999999404,1,High,525
5,1,0.75,E,0,High,0,Happy,0,0,Happy,962.29999999702,1,High,314.5
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,1145.79999999702,1,High,474
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,3352.70000000298,1,High,1437.09999999404
8,1,0.75,E,0,High,0,Happy,20,0,Happy,1082.19999998808,1,High,1351
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,773.699999988079,1,High,798.59999999404
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,782.70000000298,1,High,1903
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1161.79999999702,1,High,1025.70000000298
12,1,0.75,E,0,High,0,Happy,40,0,Happy,1584.59999999404,0,Low,372.199999988079
13,1,0.75,E,1,Low,1,Sad,60,NaN,,3998.8,NaN,,NaN
14,1,0.75,E,1,Low,1,Sad,60,0,Happy,1459.20000000298,0,Low,622.199999988079
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,926.09999999404,1,High,931.90000000596
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,733,1,High,855.90000000596
17,1,0.75,E,0,High,0,Happy,0,0,Happy,1046.10000000894,1,High,314.5
18,1,0.75,E,0,High,0,Happy,20,0,Happy,1077.90000000596,1,High,376.199999988079
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,592.399999991059,1,High,894.100000008941
20,1,0.75,E,0,High,0,Happy,0,0,Happy,680.20000000298,1,High,299
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,579.29999999702,1,High,406.5
22,1,0.75,E,0,High,0,Happy,20,0,Happy,853.29999999702,1,High,314.59999999404
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,1356.70000000298,0,Low,556.399999991059
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1265.29999999702,0,Low,750
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,741.40000000596,1,High,297
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,610,1,High,375.399999991059
27,1,0.75,E,0,High,0,Happy,0,0,Happy,584.20000000298,1,High,311.29999999702
28,1,0.75,E,0,High,0,Happy,0,0,Happy,552.09999999404,1,High,293.600000008941
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,1376,0,Low,657.699999988079
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,762.600000008941,1,High,198.90000000596
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,652.90000000596,1,High,256.40000000596
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,687.800000011921,1,High,259.59999999404
33,1,0.75,E,0,High,0,Happy,40,1,Sad,894.90000000596,1,High,279.29999999702
34,1,0.75,E,0,High,0,Happy,40,1,Sad,2238.79999999702,0,Low,435.600000008941
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,852.600000008941,1,High,273.5
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,535.29999999702,1,High,256.70000000298
37,1,0.75,E,0,High,0,Happy,40,1,Sad,2149.5,0,Low,283.29999999702
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,547.29999999702,0,Low,273.600000008941
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,882.899999991059,1,High,267.29999999702
40,1,0.75,E,0,High,0,Happy,40,0,Happy,2623.70000000298,0,Low,704.399999991059
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,747.79999999702,1,High,287.100000008941
42,1,0.75,E,0,High,0,Happy,20,0,Happy,646.70000000298,1,High,233.79999999702
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,532.20000000298,1,High,351.5
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,640.20000000298,1,High,262.399999991059
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,685.70000000298,1,High,228.20000000298
46,1,0.75,E,0,High,0,Happy,0,0,Happy,482.100000008941,1,High,172.90000000596
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,2200.79999999702,0,Low,1327.39999999106
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,2128.20000000298,0,Low,242.399999991059
49,1,0.75,E,0,High,0,Happy,0,0,Happy,820,1,High,227.79999999702
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,1862.89999999106,1,High,169.79999999702
51,1,0.75,E,0,High,0,Happy,20,0,Happy,573.09999999404,1,High,120.79999999702
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,2134.29999999702,0,Low,134
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,878.20000000298,1,High,142.100000008941
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,767,1,High,253.70000000298
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,520,1,High,196.899999991059
56,1,0.75,E,0,High,0,Happy,0,0,Happy,527.59999999404,1,High,213.699999988079
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,838.899999991059,1,High,2915.69999998808
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,1098.79999999702,1,High,285.29999999702
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,690.59999999404,1,High,205.20000000298
60,1,0.75,E,0,High,0,Happy,20,0,Happy,1311.60000000894,1,High,66.5
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,766.79999999702,1,High,109.29999999702
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,939.20000000298,1,High,126.5
63,1,0.75,E,0,High,0,Happy,20,0,Happy,466.29999999702,1,High,125.600000008941
64,1,0.75,E,1,Low,1,Sad,60,0,Happy,1303.29999999702,1,High,119.899999991059
65,1,0.75,E,0,High,0,Happy,40,0,Happy,471,1,High,115.100000008941
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,1611.40000000596,0,Low,221.199999988079
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,648.5,1,High,164.40000000596
68,1,0.75,E,0,High,0,Happy,40,0,Happy,567.09999999404,1,High,138.40000000596
69,1,0.75,E,0,High,0,Happy,40,0,Happy,457.09999999404,1,High,149.100000008941
70,1,0.75,E,0,High,0,Happy,0,0,Happy,503.40000000596,1,High,158.600000008941
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,607.199999988079,1,High,125
