Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1770.59999999404,1,High,1053.09999999404
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,773.800000011921,1,High,373.5
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,439,1,High,325.199999988079
4,1,0.75,E,0,High,0,Happy,20,0,Happy,796.09999999404,1,High,373.699999988079
5,1,0.75,E,0,High,0,Happy,0,0,Happy,465.200000017881,1,High,373.600000023842
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,689.90000000596,1,High,349.199999988079
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,731,1,High,365.5
8,1,0.75,E,0,High,0,Happy,20,1,Sad,453.40000000596,0,Low,1709.5
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,719.90000000596,1,High,517.600000023842
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,550.59999999404,1,High,365.200000017881
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,966.799999982119,1,High,301.59999999404
12,1,0.75,E,0,High,0,Happy,40,0,Happy,687.09999999404,1,High,669.59999999404
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,827.199999988079,1,High,333.800000011921
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,482.799999982119,1,High,333.40000000596
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,431.200000017881,1,High,325.700000017881
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,637.09999999404,1,High,349.5
17,1,0.75,E,0,High,0,Happy,0,0,Happy,496.5,1,High,389.800000011921
18,1,0.75,E,0,High,0,Happy,20,0,Happy,323.59999999404,1,High,293.800000011921
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,542.90000000596,1,High,357.800000011921
20,1,0.75,E,0,High,0,Happy,0,0,Happy,273.199999988079,1,High,318.09999999404
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,387.40000000596,1,High,261.699999988079
22,1,0.75,E,0,High,0,Happy,20,0,Happy,1488.20000001788,1,High,333.700000017881
23,1,0.75,E,1,Low,1,Sad,60,0,Happy,747.399999976158,1,High,229.59999999404
24,1,0.75,E,0,High,0,Happy,40,0,Happy,461,1,High,269.699999988079
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,478.5,1,High,309.90000000596
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,465.799999982119,1,High,277.700000017881
27,1,0.75,E,0,High,0,Happy,0,0,Happy,503,1,High,317.5
28,1,0.75,E,0,High,0,Happy,0,0,Happy,302.300000011921,1,High,253.700000017881
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,564.40000000596,1,High,477.800000011921
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,398.5,1,High,237.699999988079
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,368.300000011921,1,High,221.800000011921
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,728.200000017881,1,High,197.700000017881
33,1,0.75,E,0,High,0,Happy,40,0,Happy,383.40000000596,1,High,213.5
34,1,0.75,E,0,High,0,Happy,40,0,Happy,492,1,High,173.799999982119
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,438.5,1,High,221.5
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,477.09999999404,1,High,261.59999999404
37,1,0.75,E,0,High,0,Happy,40,0,Happy,340.5,1,High,261.800000011921
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,469.300000011921,1,High,245.5
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,415.5,1,High,285.700000017881
40,1,0.75,E,0,High,0,Happy,40,0,Happy,1455.10000002384,1,High,197.699999988079
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,474.90000000596,1,High,261.59999999404
42,1,0.75,E,0,High,0,Happy,20,0,Happy,460.09999999404,1,High,269.699999988079
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,442.699999988079,1,High,317.59999999404
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,491.700000017881,1,High,205.800000011921
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,353.300000011921,1,High,206.199999988079
46,1,0.75,E,0,High,0,Happy,0,0,Happy,405,1,High,230
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,809,1,High,205.59999999404
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,374,1,High,269.800000011921
49,1,0.75,E,0,High,0,Happy,0,0,Happy,417.90000000596,1,High,221.90000000596
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,401.800000011921,1,High,182
51,1,0.75,E,0,High,0,Happy,20,0,Happy,502.5,1,High,205.800000011921
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,366.5,1,High,174.09999999404
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,482.299999982119,1,High,173.5
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,373.799999982119,1,High,158.399999976158
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,384.90000000596,1,High,173.90000000596
56,1,0.75,E,0,High,0,Happy,0,0,Happy,295.699999988079,1,High,133.899999976158
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,319.699999988079,1,High,165.700000017881
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,340.799999982119,1,High,212
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,404.5,1,High,205.800000011921
60,1,0.75,E,0,High,0,Happy,20,0,Happy,345.799999982119,1,High,182.200000017881
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,346.09999999404,1,High,246.09999999404
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,287.199999988079,1,High,173.699999988079
63,1,0.75,E,0,High,0,Happy,20,0,Happy,319.800000011921,1,High,149.5
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,973.90000000596,1,High,301.700000017881
65,1,0.75,E,0,High,0,Happy,40,0,Happy,672.59999999404,1,High,189.800000011921
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,404.299999982119,1,High,245.699999988079
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,466.300000011921,1,High,182
68,1,0.75,E,0,High,0,Happy,40,0,Happy,342.300000011921,1,High,261.5
69,1,0.75,E,0,High,0,Happy,40,0,Happy,320.700000017881,1,High,173.300000011921
70,1,0.75,E,0,High,0,Happy,0,0,Happy,217,1,High,213.90000000596
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,409.90000000596,1,High,197.699999988079
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,427.5,1,High,213.5
73,1,0.75,E,0,High,0,Happy,40,1,Sad,500.5,1,High,165.800000011921
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,382.800000011921,1,High,269.299999982119
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,373.59999999404,1,High,205.5
76,1,0.75,E,0,High,0,Happy,20,0,Happy,411,1,High,173.699999988079
77,1,0.75,UE,0,High,1,Sad,60,1,Sad,588.700000017881,1,High,133.200000017881
78,1,0.75,E,0,High,0,Happy,0,0,Happy,424.299999982119,1,High,141.5
79,1,0.75,E,0,High,0,Happy,40,0,Happy,331.800000011921,1,High,149.700000017881
80,1,0.75,UE,0,High,1,Sad,60,1,Sad,423.5,1,High,133.699999988079
81,1,0.75,E,0,High,0,Happy,40,1,Sad,400.59999999404,1,High,173.600000023842
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,365.90000000596,1,High,149.699999988079
83,1,0.75,E,0,High,0,Happy,0,0,Happy,267.90000000596,1,High,117.5
