Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,NaN,,3996,NaN,,NaN
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,2150.39999985695,1,High,1780.20000004768
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,936,1,High,740.899999856949
4,1,0.75,E,0,High,0,Happy,20,0,Happy,1536.70000004768,1,High,1025.09999990463
5,1,0.75,E,0,High,0,Happy,0,0,Happy,670.900000095367,1,High,473.799999952316
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,643.799999952316,1,High,475.699999809265
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,773,1,High,401.200000047684
8,1,0.75,E,0,High,0,Happy,20,0,Happy,589.699999809265,1,High,404.100000143051
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,623.200000047684,1,High,418.699999809265
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,576.5,1,High,498.100000143051
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,793.5,1,High,420.199999809265
12,1,0.75,E,0,High,0,Happy,40,0,Happy,524,1,High,459
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,537.200000047684,1,High,505.200000047684
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,801.200000047684,1,High,462.400000095367
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,412.399999856949,1,High,435
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,525.400000095367,1,High,439
17,1,0.75,E,0,High,0,Happy,0,0,Happy,484.199999809265,1,High,473.299999952316
18,1,0.75,E,0,High,0,Happy,20,0,Happy,408.699999809265,1,High,444.399999856949
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,450.600000143051,1,High,379.600000143051
20,1,0.75,E,0,High,0,Happy,0,0,Happy,203.399999856949,1,High,360.400000095367
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,575.299999952316,1,High,367.100000143051
22,1,0.75,E,0,High,0,Happy,20,0,Happy,537.099999904633,1,High,421.400000095367
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,393.200000047684,1,High,416.799999952316
24,1,0.75,E,0,High,0,Happy,40,0,Happy,385.299999952316,1,High,432.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,397.299999952316,1,High,369.599999904633
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,358.5,1,High,395.700000047684
27,1,0.75,E,0,High,0,Happy,0,0,Happy,316.799999952316,1,High,397.799999952316
28,1,0.75,E,0,High,0,Happy,0,0,Happy,308.599999904633,1,High,407.899999856949
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,374.200000047684,1,High,365
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,447.5,1,High,349.699999809265
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,487.5,1,High,396.099999904633
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,445.200000047684,1,High,352.900000095367
33,1,0.75,E,0,High,0,Happy,40,0,Happy,472.200000047684,1,High,354.100000143051
34,1,0.75,E,0,High,0,Happy,40,0,Happy,471.799999952316,1,High,334.5
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,497.099999904633,1,High,371.200000047684
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,657.600000143051,1,High,275.200000047684
37,1,0.75,E,0,High,0,Happy,40,1,Sad,425.299999952316,1,High,328.200000047684
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,561,1,High,329.799999952316
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,507.5,1,High,383.5
40,1,0.75,E,0,High,0,Happy,40,0,Happy,408.700000047684,1,High,350.899999856949
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,490.700000047684,1,High,349.900000095367
42,1,0.75,E,0,High,0,Happy,20,0,Happy,414.799999952316,1,High,341.399999856949
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,491.299999952316,1,High,320.399999856949
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,504.900000095367,1,High,309.5
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,459.799999952316,1,High,311.299999952316
46,1,0.75,E,0,High,0,Happy,0,0,Happy,508.200000047684,1,High,322.700000047684
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,380,1,High,286.099999904633
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,409.799999952316,1,High,356.799999952316
49,1,0.75,E,0,High,0,Happy,0,0,Happy,381.5,1,High,313.5
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,398.200000047684,1,High,323.600000143051
51,1,0.75,E,0,High,0,Happy,20,0,Happy,363.700000047684,1,High,324.400000095367
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,506.200000047684,1,High,303
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,414.699999809265,1,High,327
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,489.799999952316,1,High,310.600000143051
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,430,1,High,379.100000143051
56,1,0.75,E,0,High,0,Happy,0,0,Happy,321.299999952316,1,High,323.5
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,463.899999856949,1,High,344.900000095367
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,480.099999904633,1,High,338.599999904633
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,508.900000095367,1,High,313.100000143051
60,1,0.75,E,0,High,0,Happy,20,0,Happy,422.900000095367,1,High,360.200000047684
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,433.600000143051,1,High,366.200000047684
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,569.299999952316,1,High,237.599999904633
63,1,0.75,E,0,High,0,Happy,20,0,Happy,416,1,High,260.200000047684
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,404.900000095367,1,High,263.299999952316
65,1,0.75,E,0,High,0,Happy,40,0,Happy,511,1,High,277.799999952316
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,490.899999856949,1,High,296.200000047684
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,547,1,High,233.400000095367
68,1,0.75,E,0,High,0,Happy,40,0,Happy,443.5,1,High,239
69,1,0.75,E,0,High,0,Happy,40,0,Happy,309.599999904633,1,High,304.5
70,1,0.75,E,0,High,0,Happy,0,0,Happy,349,1,High,277.5
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,385,1,High,270.400000095367
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,399.599999904633,1,High,279.900000095367
73,1,0.75,E,0,High,0,Happy,40,0,Happy,578.900000095367,1,High,235
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,845.5,1,High,314.700000047684
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,494.200000047684,1,High,343.900000095367
76,1,0.75,E,0,High,0,Happy,20,0,Happy,407.5,1,High,311.399999856949
77,1,0.75,UE,0,High,1,Sad,60,0,Happy,679.099999904633,1,High,265.299999952316
78,1,0.75,E,0,High,0,Happy,0,0,Happy,530.299999952316,1,High,303.599999904633
79,1,0.75,E,0,High,0,Happy,40,0,Happy,531.799999952316,1,High,291.099999904633
80,1,0.75,UE,0,High,1,Sad,60,0,Happy,953.799999952316,1,High,253.299999952316
81,1,0.75,E,0,High,0,Happy,40,0,Happy,552,1,High,226.700000047684
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,592.700000047684,1,High,345.900000095367
83,1,0.75,E,0,High,0,Happy,0,0,Happy,313.299999952316,1,High,381.5
84,1,0.75,E,0,High,0,Happy,20,0,Happy,372,1,High,383.399999856949
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,408.900000095367,1,High,1161.5
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,394.599999904633,1,High,1248.90000009537
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,481.400000095367,1,High,371.5
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,378.799999952316,1,High,399.599999904633
89,1,0.75,E,0,High,0,Happy,0,0,Happy,467,1,High,352.299999952316
90,1,0.75,UE,0,High,1,Sad,60,1,Sad,496.400000095367,1,High,475.200000047684
91,1,0.75,E,1,Low,1,Sad,60,0,Happy,576.700000047684,1,High,445
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,703.400000095367,1,High,343.399999856949
93,1,0.75,E,0,High,0,Happy,20,0,Happy,472.200000047684,1,High,295.099999904633
94,1,0.75,E,0,High,0,Happy,20,0,Happy,387.799999952316,1,High,327.700000047684
95,1,0.75,UE,1,Low,0,Happy,40,0,Happy,542.299999952316,1,High,255.299999952316
96,1,0.75,E,1,Low,1,Sad,80,1,Sad,457.099999904633,1,High,386.699999809265
97,2,0.25,E,1,Low,0,Happy,0,0,Happy,395.599999904633,1,High,358.599999904633
98,2,0.25,UE,1,Low,1,Sad,80,1,Sad,427.900000095367,1,High,476.099999904633
99,2,0.25,E,1,Low,0,Happy,40,0,Happy,432.099999904633,1,High,411.399999856949
100,2,0.25,E,1,Low,0,Happy,40,0,Happy,432.599999904633,1,High,342.300000190735
