Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1933.70000000019,0,Low,725.799999999814
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,616.899999999907,1,High,387.600000000093
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,1131.5,0,Low,943.200000000186
4,1,0.75,E,0,High,0,Happy,20,0,Happy,540.700000000186,1,High,186.600000000093
5,1,0.75,E,0,High,0,Happy,0,0,Happy,412.700000000186,1,High,159.800000000279
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,1762,0,Low,268.600000000093
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,1916.29999999981,1,High,166.599999999627
8,1,0.75,E,0,High,0,Happy,20,0,Happy,477.700000000186,1,High,184.300000000279
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,745.5,1,High,376.399999999907
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,793.600000000093,0,Low,448.899999999907
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1154,0,Low,275.899999999907
12,1,0.75,E,0,High,0,Happy,40,0,Happy,1227.39999999991,0,Low,157
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1631.40000000037,0,Low,111.600000000093
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,598.5,0,Low,185.5
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,1268.60000000009,0,Low,213.200000000186
16,1,0.75,UE,0,High,1,Sad,80,0,Happy,773,0,Low,249.899999999907
17,1,0.75,E,0,High,0,Happy,0,0,Happy,713.200000000186,1,High,207.600000000093
18,1,0.75,E,0,High,0,Happy,20,0,Happy,597.100000000093,1,High,579.5
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,754.299999999814,1,High,282.600000000093
20,1,0.75,E,0,High,0,Happy,0,0,Happy,517,1,High,145.700000000186
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,858.299999999814,0,Low,746.199999999721
22,1,0.75,E,0,High,0,Happy,20,0,Happy,701.399999999907,1,High,613
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,1428.60000000009,0,Low,605.900000000373
24,1,0.75,E,0,High,0,Happy,40,0,Happy,717.200000000186,0,Low,619.700000000186
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,623.199999999721,1,High,440.399999999907
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,466.5,1,High,289
27,1,0.75,E,0,High,0,Happy,0,0,Happy,673.899999999907,1,High,307.299999999814
28,1,0.75,E,0,High,0,Happy,0,0,Happy,532.199999999721,1,High,165.899999999907
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,1255.89999999991,0,Low,280.899999999907
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,774,1,High,1428.09999999963
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,1560.39999999991,0,Low,203.399999999907
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,764.399999999907,1,High,535.100000000093
33,1,0.75,E,0,High,0,Happy,40,0,Happy,903.399999999907,0,Low,628.100000000093
34,1,0.75,E,0,High,0,Happy,40,0,Happy,635.800000000279,0,Low,378.100000000093
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,899.400000000373,0,Low,227
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,918.200000000186,0,Low,154.5
37,1,0.75,E,0,High,0,Happy,40,0,Happy,814.5,1,High,390.399999999907
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,620.200000000186,0,Low,691
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,985.100000000093,0,Low,334.399999999907
40,1,0.75,E,0,High,0,Happy,40,0,Happy,791.899999999907,1,High,186
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,762.399999999907,1,High,191.300000000279
42,1,0.75,E,0,High,0,Happy,20,0,Happy,406.200000000186,1,High,156.100000000093
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,844.199999999721,1,High,324.399999999907
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,1607,0,Low,477.5
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,863.100000000093,1,High,669
46,1,0.75,E,0,High,0,Happy,0,0,Happy,484.600000000093,1,High,119.700000000186
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,2163.89999999991,0,Low,600.899999999907
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1727.19999999972,1,High,58.8000000002794
49,1,0.75,E,0,High,0,Happy,0,0,Happy,505.299999999814,1,High,192.199999999721
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,695.700000000186,0,Low,579.5
51,1,0.75,E,0,High,0,Happy,20,0,Happy,692.899999999907,1,High,188.399999999907
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,879.100000000093,1,High,281.600000000093
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,535.700000000186,1,High,236.399999999907
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,818.600000000093,1,High,664.100000000093
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,497.300000000279,1,High,226.400000000373
56,1,0.75,E,0,High,0,Happy,0,0,Happy,491.899999999907,1,High,184.5
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,790.100000000093,1,High,124.600000000093
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,798.199999999721,1,High,117.5
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,2085.80000000028,0,Low,343.299999999814
60,1,0.75,E,0,High,0,Happy,20,0,Happy,649.399999999907,1,High,164
61,1,0.75,UE,1,Low,0,Happy,40,1,Sad,1640.20000000019,0,Low,542.600000000093
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1963.70000000019,0,Low,425.700000000186
63,1,0.75,E,0,High,0,Happy,20,0,Happy,631.300000000279,1,High,138.199999999721
64,1,0.75,E,1,Low,1,Sad,60,0,Happy,828.800000000279,1,High,270.100000000093
65,1,0.75,E,0,High,0,Happy,40,0,Happy,421.5,1,High,188.100000000093
66,1,0.75,E,1,Low,1,Sad,80,0,Happy,1189.60000000009,0,Low,556.100000000093
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,537.200000000186,1,High,455
68,1,0.75,E,0,High,0,Happy,40,0,Happy,535.899999999907,1,High,148.200000000186
69,1,0.75,E,0,High,0,Happy,40,0,Happy,519.899999999907,1,High,167.299999999814
70,1,0.75,E,0,High,0,Happy,0,0,Happy,416.300000000279,1,High,190.900000000373
71,1,0.75,UE,1,Low,0,Happy,0,1,Sad,851.799999999814,1,High,97.7000000001863
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,1124.89999999991,0,Low,353
73,1,0.75,E,0,High,0,Happy,40,1,Sad,1141.5,1,High,456.200000000186
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,580.699999999721,1,High,379.600000000093
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,505.200000000186,1,High,188.199999999721
76,1,0.75,E,0,High,0,Happy,20,0,Happy,637.599999999627,1,High,150.899999999907
77,1,0.75,UE,0,High,1,Sad,60,0,Happy,1653.5,1,High,271.300000000279
78,1,0.75,E,0,High,0,Happy,0,0,Happy,504.600000000093,1,High,147.700000000186
79,1,0.75,E,0,High,0,Happy,40,0,Happy,664.600000000093,1,High,152.399999999907
80,1,0.75,UE,0,High,1,Sad,60,1,Sad,699.899999999907,0,Low,998.399999999907
81,1,0.75,E,0,High,0,Happy,40,1,Sad,1223.10000000009,0,Low,498
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,535.699999999721,1,High,300.400000000373
83,1,0.75,E,0,High,0,Happy,0,0,Happy,519.799999999814,1,High,128.399999999907
84,1,0.75,E,0,High,0,Happy,20,0,Happy,513.700000000186,1,High,117.899999999907
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,608.200000000186,1,High,358.600000000093
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,393.200000000186,1,High,182.799999999814
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,1025.30000000028,0,Low,1390.79999999981
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,1018.69999999972,1,High,282
89,1,0.75,E,0,High,0,Happy,0,0,Happy,413.5,1,High,126.600000000093
90,1,0.75,UE,0,High,1,Sad,60,0,Happy,461.600000000093,1,High,125.199999999721
91,1,0.75,E,1,Low,1,Sad,60,1,Sad,704.800000000279,0,Low,801.400000000373
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,425.100000000093,1,High,330.100000000093
93,1,0.75,E,0,High,0,Happy,20,0,Happy,400.799999999814,1,High,107.300000000279
94,1,0.75,E,0,High,0,Happy,20,0,Happy,373.899999999907,1,High,165
95,1,0.75,UE,1,Low,0,Happy,40,1,Sad,870.600000000093,0,Low,444
96,1,0.75,E,1,Low,1,Sad,80,1,Sad,804.299999999814,1,High,195.200000000186
97,2,0.25,E,1,Low,0,Happy,0,0,Happy,1255.20000000019,1,High,328.699999999721
98,2,0.25,UE,1,Low,1,Sad,80,0,Happy,1282.79999999981,0,Low,408.399999999907
99,2,0.25,E,1,Low,0,Happy,40,0,Happy,626.199999999721,1,High,351.299999999814
100,2,0.25,E,1,Low,0,Happy,40,0,Happy,398.399999999907,1,High,198.899999999907
101,2,0.25,E,0,High,1,Sad,60,0,Happy,690.100000000093,1,High,198.799999999814
102,2,0.25,E,1,Low,0,Happy,20,0,Happy,844.399999999907,1,High,191.700000000186
103,2,0.25,E,0,High,1,Sad,80,1,Sad,1145.10000000009,0,Low,536.300000000279
104,2,0.25,UE,1,Low,1,Sad,100,1,Sad,1184.20000000019,1,High,167
105,2,0.25,E,1,Low,0,Happy,20,0,Happy,597.100000000093,0,Low,864.799999999814
106,2,0.25,UE,1,Low,1,Sad,60,1,Sad,1341.30000000028,0,Low,430.399999999907
107,2,0.25,UE,0,High,0,Happy,20,0,Happy,477,1,High,198.699999999721
108,2,0.25,E,0,High,1,Sad,100,1,Sad,1143.19999999972,1,High,692.600000000093
109,2,0.25,E,1,Low,0,Happy,40,0,Happy,578.5,1,High,115.799999999814
110,2,0.25,E,0,High,1,Sad,80,0,Happy,1278.70000000019,0,Low,543.099999999627
111,2,0.25,E,0,High,1,Sad,60,0,Happy,999.5,0,Low,394.699999999721
112,2,0.25,E,1,Low,0,Happy,0,0,Happy,1089.29999999981,1,High,241.200000000186
113,2,0.25,UE,0,High,0,Happy,40,0,Happy,701.200000000186,1,High,457
114,2,0.25,E,0,High,1,Sad,80,1,Sad,855.600000000093,1,High,439.100000000093
115,2,0.25,E,0,High,1,Sad,100,1,Sad,630.900000000373,1,High,314.799999999814
116,2,0.25,E,0,High,1,Sad,60,1,Sad,1486.80000000028,0,Low,920.800000000279
117,2,0.25,E,1,Low,0,Happy,0,0,Happy,586.899999999907,1,High,131.199999999721
118,2,0.25,E,1,Low,0,Happy,20,0,Happy,513.100000000093,1,High,172.199999999721
119,2,0.25,UE,0,High,0,Happy,0,0,Happy,959,1,High,293.600000000093
120,2,0.25,E,0,High,1,Sad,100,1,Sad,576,1,High,574.400000000373
121,3,0.75,E,0,High,0,Happy,0,0,Happy,375.399999999907,1,High,108.199999999721
122,3,0.75,E,0,High,0,Happy,40,0,Happy,905.300000000279,1,High,130.5
123,3,0.75,E,0,High,0,Happy,0,0,Happy,467.200000000186,1,High,145.799999999814
124,3,0.75,E,1,Low,1,Sad,80,1,Sad,822.399999999907,1,High,549.899999999907
125,3,0.75,E,1,Low,1,Sad,60,1,Sad,685.699999999721,1,High,337.399999999907
126,3,0.75,UE,0,High,1,Sad,100,1,Sad,1270.80000000028,0,Low,437.5
127,3,0.75,E,0,High,0,Happy,20,0,Happy,910.299999999814,1,High,253
128,3,0.75,E,0,High,0,Happy,40,0,Happy,464.100000000093,1,High,147.600000000093
129,3,0.75,UE,1,Low,0,Happy,20,0,Happy,528.600000000093,1,High,157.5
130,3,0.75,E,1,Low,1,Sad,100,1,Sad,589.699999999721,1,High,409.299999999814
131,3,0.75,E,0,High,0,Happy,40,0,Happy,1358.39999999991,1,High,139.399999999907
132,3,0.75,UE,1,Low,0,Happy,40,0,Happy,746.600000000093,1,High,204.299999999814
133,3,0.75,UE,0,High,1,Sad,60,0,Happy,609.300000000279,1,High,191.100000000093
134,3,0.75,E,1,Low,1,Sad,80,1,Sad,1296.70000000019,0,Low,286.899999999907
135,3,0.75,E,1,Low,1,Sad,60,0,Happy,868.300000000279,1,High,496.700000000186
136,3,0.75,E,1,Low,1,Sad,60,0,Happy,720.600000000093,1,High,666.699999999721
137,3,0.75,E,1,Low,1,Sad,100,1,Sad,585.700000000186,1,High,538.600000000093
138,3,0.75,UE,0,High,1,Sad,80,0,Happy,1492.5,0,Low,216.900000000373
139,3,0.75,E,0,High,0,Happy,20,0,Happy,592.5,1,High,165.300000000279
140,3,0.75,E,1,Low,1,Sad,80,0,Happy,951.899999999907,0,Low,537.700000000186
141,3,0.75,E,1,Low,1,Sad,100,1,Sad,1072.90000000037,0,Low,410.099999999627
142,3,0.75,E,0,High,0,Happy,0,0,Happy,523.5,1,High,134.899999999907
143,3,0.75,UE,1,Low,0,Happy,0,0,Happy,435.399999999907,1,High,276.899999999907
144,3,0.75,E,0,High,0,Happy,20,0,Happy,599.599999999627,1,High,213.800000000279
145,4,0.25,E,1,Low,0,Happy,0,0,Happy,516.300000000279,1,High,163.5
146,4,0.25,E,1,Low,0,Happy,20,0,Happy,394.900000000373,1,High,169.100000000093
147,4,0.25,UE,1,Low,1,Sad,80,1,Sad,1104.5,0,Low,392.900000000373
148,4,0.25,UE,0,High,0,Happy,40,0,Happy,931,1,High,257.800000000279
149,4,0.25,E,0,High,1,Sad,80,1,Sad,866.099999999627,0,Low,467.800000000279
150,4,0.25,E,0,High,1,Sad,60,1,Sad,765.799999999814,0,Low,322.399999999907
151,4,0.25,E,1,Low,0,Happy,0,0,Happy,1340.19999999972,1,High,338.299999999814
152,4,0.25,E,0,High,1,Sad,80,0,Happy,1309.39999999991,0,Low,452.199999999721
153,4,0.25,E,1,Low,0,Happy,40,0,Happy,2156.79999999981,0,Low,171.700000000186
154,4,0.25,E,0,High,1,Sad,100,1,Sad,778.399999999907,0,Low,634.899999999907
155,4,0.25,E,0,High,1,Sad,100,1,Sad,649.399999999907,1,High,663.699999999721
156,4,0.25,E,0,High,1,Sad,80,1,Sad,460.199999999721,1,High,185.099999999627
157,4,0.25,E,1,Low,0,Happy,20,0,Happy,717.699999999721,1,High,223
158,4,0.25,UE,0,High,0,Happy,20,0,Happy,737.399999999907,1,High,156.800000000279
159,4,0.25,E,0,High,1,Sad,60,0,Happy,738.699999999721,1,High,109.800000000279
160,4,0.25,E,1,Low,0,Happy,40,1,Sad,695.200000000186,1,High,242.200000000186
161,4,0.25,E,1,Low,0,Happy,0,0,Happy,546.5,1,High,101.899999999441
162,4,0.25,UE,1,Low,1,Sad,60,0,Happy,1254.5,0,Low,436.5
163,4,0.25,E,0,High,1,Sad,100,1,Sad,868.700000000186,0,Low,435.5
164,4,0.25,E,0,High,1,Sad,60,1,Sad,1028.69999999925,0,Low,536.099999999627
165,4,0.25,UE,0,High,0,Happy,0,0,Happy,396.299999999814,1,High,407.599999999627
166,4,0.25,E,1,Low,0,Happy,40,0,Happy,790.300000000745,1,High,187.599999999627
167,4,0.25,E,1,Low,0,Happy,20,0,Happy,476.899999999441,1,High,257.300000000745
168,4,0.25,UE,1,Low,1,Sad,100,1,Sad,581.600000000559,1,High,801.5
169,5,0.75,E,0,High,0,Happy,20,0,Happy,795.900000000373,1,High,159.800000000745
170,5,0.75,UE,0,High,1,Sad,60,0,Happy,594.600000000559,1,High,196.299999999814
171,5,0.75,E,0,High,0,Happy,0,0,Happy,473.099999999627,1,High,307.799999999814
172,5,0.75,E,0,High,0,Happy,40,0,Happy,531,1,High,432.800000000745
173,5,0.75,E,1,Low,1,Sad,60,1,Sad,713.799999999814,0,Low,483.200000000186
174,5,0.75,E,1,Low,1,Sad,80,1,Sad,1074.10000000056,1,High,223.099999999627
175,5,0.75,E,1,Low,1,Sad,60,1,Sad,563.099999999627,1,High,228.599999999627
176,5,0.75,E,0,High,0,Happy,20,0,Happy,478.200000000186,1,High,159.200000000186
177,5,0.75,E,1,Low,1,Sad,100,1,Sad,397.700000000186,1,High,150.399999999441
178,5,0.75,UE,1,Low,0,Happy,0,0,Happy,866.799999999814,1,High,126.700000000186
179,5,0.75,E,0,High,0,Happy,20,0,Happy,422,1,High,226.299999999814
180,5,0.75,UE,1,Low,0,Happy,40,1,Sad,1225.29999999981,0,Low,1646.5
181,5,0.75,E,1,Low,1,Sad,60,1,Sad,608.300000000745,1,High,159.5
182,5,0.75,E,0,High,0,Happy,40,0,Happy,803.600000000559,1,High,185.399999999441
183,5,0.75,E,1,Low,1,Sad,80,1,Sad,783.5,1,High,232
184,5,0.75,E,1,Low,1,Sad,80,1,Sad,470,1,High,153.800000000745
185,5,0.75,UE,0,High,1,Sad,80,1,Sad,1724.80000000075,0,Low,678.299999999814
186,5,0.75,UE,0,High,1,Sad,100,1,Sad,533.900000000373,0,Low,315.200000000186
187,5,0.75,E,0,High,0,Happy,0,0,Happy,588.799999999814,1,High,156.599999999627
188,5,0.75,E,1,Low,1,Sad,100,1,Sad,563.200000000186,1,High,262
189,5,0.75,UE,1,Low,0,Happy,20,0,Happy,707,1,High,145
190,5,0.75,E,0,High,0,Happy,0,0,Happy,860.5,1,High,193.100000000559
191,5,0.75,E,1,Low,1,Sad,100,1,Sad,828.100000000559,1,High,243.5
192,5,0.75,E,0,High,0,Happy,40,0,Happy,614.200000000186,1,High,206.200000000186
