Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1174.29999999702,0,Low,1289.60000000894
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,676.90000000596,0,Low,803.29999999702
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,606.29999999702,0,Low,760.29999999702
4,1,0.75,E,0,High,0,Happy,20,0,Happy,756.59999999404,1,High,571.09999999404
5,1,0.75,E,0,High,0,Happy,0,0,Happy,215.899999991059,1,High,375.40000000596
6,1,0.75,UE,0,High,1,Sad,100,0,Happy,221,1,High,682.40000000596
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,822.09999999404,1,High,430.70000000298
8,1,0.75,E,0,High,0,Happy,20,0,Happy,970.5,1,High,470.70000000298
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,606.20000000298,1,High,355.199999988079
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,582,1,High,350.09999999404
11,1,0.75,E,1,Low,1,Sad,60,0,Happy,772.699999988079,1,High,335
12,1,0.75,E,0,High,0,Happy,40,0,Happy,634.70000000298,1,High,336
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,526.899999991059,1,High,354.899999991059
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,450.399999991059,1,High,339.59999999404
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,409.300000011921,1,High,342.20000000298
16,1,0.75,UE,0,High,1,Sad,80,0,Happy,809.40000000596,1,High,685.70000000298
17,1,0.75,E,0,High,0,Happy,0,0,Happy,510.70000000298,1,High,466.40000000596
18,1,0.75,E,0,High,0,Happy,20,0,Happy,660.5,1,High,420.70000000298
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,1208.70000000298,0,Low,401.20000000298
20,1,0.75,E,0,High,0,Happy,0,0,Happy,271.29999999702,1,High,465.20000000298
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,693,0,Low,418.800000011921
22,1,0.75,E,0,High,0,Happy,20,0,Happy,547.59999999404,1,High,768.90000000596
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,620.90000000596,0,Low,479.09999999404
24,1,0.75,E,0,High,0,Happy,40,0,Happy,542.90000000596,1,High,532.40000000596
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,551.399999991059,1,High,409.29999999702
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,567.5,0,Low,452
27,1,0.75,E,0,High,0,Happy,0,0,Happy,443.100000008941,1,High,499.600000008941
28,1,0.75,E,0,High,0,Happy,0,0,Happy,283.90000000596,1,High,462.59999999404
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,1127.79999999702,0,Low,824.20000000298
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,273.20000000298,0,Low,459.20000000298
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,399.40000000596,1,High,536.5
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,1411.29999999702,0,Low,673.100000008941
33,1,0.75,E,0,High,0,Happy,40,0,Happy,497.59999999404,1,High,429.59999999404
34,1,0.75,E,0,High,0,Happy,40,0,Happy,311.70000000298,1,High,526.100000008941
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,370.20000000298,0,Low,500.40000000596
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,714,0,Low,454.09999999404
37,1,0.75,E,0,High,0,Happy,40,1,Sad,862.5,0,Low,390.29999999702
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,466.79999999702,0,Low,409.699999988079
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,688.70000000298,0,Low,377.70000000298
40,1,0.75,E,0,High,0,Happy,40,0,Happy,887.5,1,High,375.90000000596
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,514.29999999702,1,High,428.899999991059
42,1,0.75,E,0,High,0,Happy,20,0,Happy,397,1,High,360.399999991059
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,386.20000000298,0,Low,418
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,809.699999988079,0,Low,382.59999999404
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,521.79999999702,0,Low,352.40000000596
46,1,0.75,E,0,High,0,Happy,0,0,Happy,518.600000008941,1,High,359
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,381.29999999702,0,Low,409.79999999702
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,427,1,High,464.09999999404
