Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2294.09999999404,0,Low,676
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,919.5,1,High,1223.40000000596
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,699.699999988079,1,High,680.59999999404
4,1,0.75,E,0,High,0,Happy,20,0,Happy,548.799999982119,1,High,498.90000000596
5,1,0.75,E,0,High,0,Happy,0,0,Happy,546.299999982119,1,High,224.600000023842
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,622.200000017881,1,High,898.40000000596
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,743.399999976158,1,High,352
8,1,0.75,E,0,High,0,Happy,20,0,Happy,458.800000011921,1,High,345.09999999404
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1160.19999998808,1,High,968.899999976158
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,450.40000000596,1,High,380.90000000596
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,453.90000000596,1,High,397.40000000596
12,1,0.75,E,0,High,0,Happy,40,1,Sad,1397.69999998808,1,High,452.199999988079
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,567.799999982119,1,High,601.699999988079
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,653.59999999404,1,High,506.90000000596
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,466.299999982119,1,High,488.699999988079
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,942,0,Low,1239.5
17,1,0.75,E,0,High,0,Happy,0,0,Happy,448.90000000596,1,High,597.09999999404
18,1,0.75,E,0,High,0,Happy,20,0,Happy,395.199999988079,1,High,328
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,473.5,1,High,383.200000017881
20,1,0.75,E,0,High,0,Happy,0,0,Happy,233.600000023842,1,High,245.799999982119
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,1144.40000000596,1,High,352.399999976158
22,1,0.75,E,0,High,0,Happy,20,0,Happy,344,1,High,384.800000011921
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,267.09999999404,1,High,671.700000017881
24,1,0.75,E,0,High,0,Happy,40,0,Happy,345.600000023842,1,High,423
25,1,0.75,UE,1,Low,0,Happy,0,1,Sad,635.5,1,High,357.59999999404
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,668.100000023842,1,High,647.90000000596
27,1,0.75,E,0,High,0,Happy,0,0,Happy,307.799999982119,1,High,333.799999982119
28,1,0.75,E,0,High,0,Happy,0,0,Happy,405.09999999404,1,High,343.800000011921
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,823.59999999404,1,High,948.699999988079
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,540.59999999404,1,High,833.300000011921
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,525.200000017881,1,High,343.59999999404
