Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2626.40000000596,1,High,773.29999999702
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1361.90000000596,1,High,1027.29999999702
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,760.40000000596,1,High,702.70000000298
4,1,0.75,E,0,High,0,Happy,20,0,Happy,772,1,High,435.899999991059
5,1,0.75,E,0,High,0,Happy,0,0,Happy,439.699999988079,1,High,241.20000000298
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,816.20000000298,1,High,1762.5
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,1995.29999999702,1,High,474
8,1,0.75,E,0,High,0,Happy,20,0,Happy,698.70000000298,1,High,512.5
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,731.29999999702,1,High,163.699999988079
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,418.29999999702,1,High,236.90000000596
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,974.40000000596,1,High,181.5
12,1,0.75,E,0,High,0,Happy,40,1,Sad,1073.90000000596,1,High,281.300000011921
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,455,1,High,80.5
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,625.59999999404,1,High,150.899999991059
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,391.600000008941,1,High,118
16,1,0.75,UE,0,High,1,Sad,80,0,Happy,2063.29999999702,0,Low,550.70000000298
17,1,0.75,E,0,High,0,Happy,0,0,Happy,2439.39999999106,1,High,732.59999999404
18,1,0.75,E,0,High,0,Happy,20,0,Happy,529,1,High,117
19,1,0.75,E,1,Low,1,Sad,80,0,Happy,1199.20000000298,1,High,122.79999999702
20,1,0.75,E,0,High,0,Happy,0,0,Happy,511.399999991059,1,High,112.59999999404
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,435,1,High,137.100000008941
22,1,0.75,E,0,High,0,Happy,20,0,Happy,582.59999999404,1,High,89.3999999910593
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,575,1,High,89.1000000089407
24,1,0.75,E,0,High,0,Happy,40,1,Sad,785.40000000596,1,High,76.4000000059605
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,433.199999988079,1,High,67.3999999910593
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,573.199999988079,1,High,61.9000000059605
27,1,0.75,E,0,High,0,Happy,0,0,Happy,552.399999991059,1,High,105.100000008941
28,1,0.75,E,0,High,0,Happy,0,0,Happy,662.399999991059,1,High,140
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,484.29999999702,1,High,143.5
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,876.899999991059,1,High,375.59999999404
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,1250.39999999106,1,High,147
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,709.399999991059,1,High,100.29999999702
33,1,0.75,E,0,High,0,Happy,40,1,Sad,755.20000000298,1,High,95.5999999940395
34,1,0.75,E,0,High,0,Happy,40,0,Happy,2031.79999999702,0,Low,331.5
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,501.70000000298,1,High,227.90000000596
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,517.09999999404,1,High,347
37,1,0.75,E,0,High,0,Happy,40,1,Sad,2222.59999999404,0,Low,441.79999999702
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,574.800000011921,1,High,435.300000011921
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,384.20000000298,1,High,121.600000008941
40,1,0.75,E,0,High,0,Happy,40,0,Happy,1234.79999999702,1,High,246
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,500.20000000298,1,High,137.5
42,1,0.75,E,0,High,0,Happy,20,0,Happy,529.40000000596,1,High,102
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,462.600000008941,1,High,183.40000000596
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,619,1,High,111.5
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,672.699999988079,1,High,173.29999999702
46,1,0.75,E,0,High,0,Happy,0,0,Happy,668.59999999404,1,High,257.40000000596
