Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1360.90000009537,1,High,651.400000095367
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,593.600000143051,1,High,280.399999856949
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,471.799999952316,1,High,268.900000095367
4,1,0.75,E,0,High,0,Happy,20,0,Happy,443.599999904633,1,High,301.5
5,1,0.75,E,0,High,0,Happy,0,0,Happy,286.300000190735,1,High,307.300000190735
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,495.900000095367,1,High,278.5
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,744.5,1,High,315
8,1,0.75,E,0,High,0,Happy,20,0,Happy,514.700000047684,1,High,304.700000047684
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,415,1,High,301.300000190735
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,552.400000095367,1,High,283.400000095367
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,972.399999856949,0,Low,396.800000190735
12,1,0.75,E,0,High,0,Happy,40,0,Happy,439.199999809265,1,High,288.700000047684
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,819.400000095367,0,Low,461.700000047684
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,1736.09999990463,0,Low,358.799999952316
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,788.899999856949,0,Low,376.700000047684
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,723.899999856949,0,Low,379.600000143051
17,1,0.75,E,0,High,0,Happy,0,0,Happy,528.5,1,High,299.700000047684
18,1,0.75,E,0,High,0,Happy,20,0,Happy,406.799999952316,1,High,293.599999904633
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,972,0,Low,346
20,1,0.75,E,0,High,0,Happy,0,0,Happy,529.600000143051,1,High,302.700000047684
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,694.100000143051,1,High,266.200000047684
22,1,0.75,E,0,High,0,Happy,20,0,Happy,444.299999952316,1,High,294.900000095367
