Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,0,Happy,2471.09999999404,0,Low,1083
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1148.09999999404,1,High,813.5
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,1164.59999999404,1,High,682.200000017881
4,1,0.75,E,0,High,0,Happy,20,1,Sad,934.5,1,High,1248.90000000596
5,1,0.75,E,0,High,0,Happy,0,1,Sad,1039.09999999404,1,High,902.199999988079
6,1,0.75,UE,0,High,1,Sad,100,0,Happy,1565.40000000596,1,High,887
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,3362.19999998808,0,Low,972.100000023842
8,1,0.75,E,0,High,0,Happy,20,1,Sad,1485.69999998808,1,High,1010.5
9,1,0.75,UE,1,Low,0,Happy,20,1,Sad,1473.20000001788,0,Low,1190.5
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,1115.39999997616,1,High,1037.09999999404
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,722.40000000596,1,High,598.699999988079
12,1,0.75,E,0,High,0,Happy,40,0,Happy,1009.79999998212,1,High,688.5
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1047.90000000596,1,High,782.59999999404
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,850.199999988079,1,High,665.40000000596
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,529,1,High,457
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,1060.5,1,High,1180.30000001192
17,1,0.75,E,0,High,0,Happy,0,0,Happy,1549.09999999404,1,High,796.09999999404
18,1,0.75,E,0,High,0,Happy,20,0,Happy,889.899999976158,1,High,498.59999999404
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,403.5,1,High,621
20,1,0.75,E,0,High,0,Happy,0,0,Happy,645.300000011921,1,High,778
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,525.399999976158,1,High,485.09999999404
22,1,0.75,E,0,High,0,Happy,20,0,Happy,1532,1,High,544.09999999404
23,1,0.75,E,1,Low,1,Sad,60,0,Happy,1508.59999999404,1,High,493.5
24,1,0.75,E,0,High,0,Happy,40,1,Sad,929.899999976158,0,Low,1589.10000002384
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1211.19999998808,0,Low,1254.89999997616
