Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,2150.70000001788,1,High,1230
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,769.09999999404,1,High,628
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,1601.89999997616,1,High,814.300000011921
4,1,0.75,E,0,High,0,Happy,20,0,Happy,902.199999988079,1,High,973.40000000596
5,1,0.75,E,0,High,0,Happy,0,0,Happy,1579.59999999404,1,High,655.699999988079
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,1492.19999998808,1,High,1522.60000002384
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,819.59999999404,1,High,542.5
8,1,0.75,E,0,High,0,Happy,20,0,Happy,651.5,1,High,449
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,881.299999982119,1,High,470.399999976158
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,972.699999988079,1,High,888.600000023842
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,650.09999999404,1,High,407.40000000596
12,1,0.75,E,0,High,0,Happy,40,0,Happy,2934.20000001788,0,Low,418.299999982119
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,994.799999982119,1,High,581.90000000596
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,735.90000000596,1,High,408.299999982119
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,925.699999988079,1,High,378.800000011921
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,1497.40000000596,0,Low,827.800000011921
17,1,0.75,E,0,High,0,Happy,0,0,Happy,612.800000011921,1,High,928.300000011921
18,1,0.75,E,0,High,0,Happy,20,0,Happy,634.90000000596,1,High,392
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,1499.30000001192,1,High,1831
20,1,0.75,E,0,High,0,Happy,0,0,Happy,987.699999988079,1,High,808.40000000596
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,1069.20000001788,0,Low,1024.90000000596
22,1,0.75,E,0,High,0,Happy,20,0,Happy,859,1,High,1370
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,713.200000017881,1,High,1533.59999999404
24,1,0.75,E,0,High,0,Happy,40,0,Happy,2743.5,0,Low,432.09999999404
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1568.19999998808,0,Low,930.699999988079
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,629.300000011921,1,High,788.90000000596
27,1,0.75,E,0,High,0,Happy,0,0,Happy,618.5,1,High,397.40000000596
28,1,0.75,E,0,High,0,Happy,0,0,Happy,633.40000000596,1,High,368.699999988079
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,1264,1,High,590.700000017881
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,509.199999988079,1,High,404.199999988079
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,2587.20000001788,0,Low,421
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,1287.39999997616,1,High,430.800000011921
33,1,0.75,E,0,High,0,Happy,40,0,Happy,1598.69999998808,1,High,375
34,1,0.75,E,0,High,0,Happy,40,0,Happy,571.399999976158,1,High,291.300000011921
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,527.300000011921,1,High,672.5
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,634.899999976158,1,High,760.600000023842
37,1,0.75,E,0,High,0,Happy,40,0,Happy,2189.70000001788,0,Low,508.199999988079
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,1420,1,High,1477
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,1202.19999998808,0,Low,1096.90000000596
40,1,0.75,E,0,High,0,Happy,40,0,Happy,693.100000023842,1,High,499.300000011921
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,1026.19999998808,1,High,459.199999988079
42,1,0.75,E,0,High,0,Happy,20,0,Happy,949.199999988079,1,High,344
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,613.5,1,High,1384.40000000596
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,411.699999988079,1,High,589.199999988079
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,675.09999999404,1,High,567.200000017881
46,1,0.75,E,0,High,0,Happy,0,0,Happy,1402.59999999404,1,High,358.5
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,2581.09999999404,0,Low,610.699999988079
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,529.5,1,High,423.90000000596
49,1,0.75,E,0,High,0,Happy,0,0,Happy,486.800000011921,1,High,274.200000017881
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,518,1,High,908.5
51,1,0.75,E,0,High,0,Happy,20,0,Happy,716.299999982119,1,High,401
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,1240.90000000596,0,Low,651.09999999404
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,628.90000000596,1,High,660.899999976158
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,873.200000017881,1,High,787
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,635,1,High,576.699999988079
56,1,0.75,E,0,High,0,Happy,0,0,Happy,1352.5,1,High,1396.90000000596
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,728.5,1,High,2461.09999999404
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,678.90000000596,1,High,474.300000011921
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,459.799999982119,1,High,314
60,1,0.75,E,0,High,0,Happy,20,0,Happy,902.5,1,High,1042
61,1,0.75,UE,1,Low,0,Happy,40,1,Sad,1130.09999999404,0,Low,495.700000017881
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,917.899999976158,1,High,527.09999999404
63,1,0.75,E,0,High,0,Happy,20,0,Happy,649.09999999404,1,High,340.09999999404
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,1164,1,High,762.200000017881
65,1,0.75,E,0,High,0,Happy,40,0,Happy,990,1,High,290.899999976158
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,688.899999976158,1,High,333.59999999404
