Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,0,Happy,669,1,High,1039
2,1,0.75,E,1,Low,1,Sad,100,0,Happy,294.000000000002,1,High,457
3,1,0.75,E,1,Low,1,Sad,80,0,Happy,409,0,Low,1349
4,1,0.75,E,0,High,0,Happy,20,0,Happy,732,1,High,1115
5,1,0.75,E,0,High,0,Happy,0,0,Happy,1018,1,High,364.000000000004
6,1,0.75,UE,0,High,1,Sad,100,0,Happy,1516,1,High,578
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,818,1,High,1127
8,1,0.75,E,0,High,0,Happy,20,0,Happy,753,1,High,666
9,1,0.75,UE,1,Low,0,Happy,20,1,Sad,680,1,High,570.000000000007
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,613,1,High,589
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,866,1,High,773
12,1,0.75,E,0,High,0,Happy,40,0,Happy,714.999999999993,1,High,626
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,737,1,High,769
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,612.000000000007,1,High,545
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,572,1,High,772.999999999993
16,1,0.75,UE,0,High,1,Sad,80,0,Happy,1381,1,High,829
17,1,0.75,E,0,High,0,Happy,0,0,Happy,907,1,High,406
18,1,0.75,E,0,High,0,Happy,20,0,Happy,497.999999999993,1,High,607.999999999993
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,486.999999999993,1,High,610.999999999993
20,1,0.75,E,0,High,0,Happy,0,0,Happy,782,1,High,703.000000000015
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,724,1,High,1028
22,1,0.75,E,0,High,0,Happy,20,0,Happy,1369,1,High,556
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,767,1,High,507
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1766,0,Low,732
25,1,0.75,UE,1,Low,0,Happy,0,1,Sad,1471,1,High,1116
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,985,1,High,845
27,1,0.75,E,0,High,0,Happy,0,0,Happy,863.000000000015,1,High,553
28,1,0.75,E,0,High,0,Happy,0,0,Happy,528,1,High,471
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,610.000000000015,1,High,495.000000000015
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,487,1,High,467
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,933,1,High,940
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,1889.00000000001,1,High,705
33,1,0.75,E,0,High,0,Happy,40,0,Happy,1257,1,High,1826
34,1,0.75,E,0,High,0,Happy,40,0,Happy,745,1,High,469
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,520,1,High,657
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,815,1,High,550
37,1,0.75,E,0,High,0,Happy,40,0,Happy,1525,1,High,398
38,1,0.75,UE,0,High,1,Sad,80,0,Happy,1669,0,Low,553
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,1054.99999999997,1,High,798.000000000015
40,1,0.75,E,0,High,0,Happy,40,0,Happy,635,1,High,473
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,770.999999999971,1,High,600
42,1,0.75,E,0,High,0,Happy,20,0,Happy,678,1,High,515
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,627.999999999971,1,High,473
44,1,0.75,UE,0,High,1,Sad,80,0,Happy,614,1,High,479
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,599,1,High,521
46,1,0.75,E,0,High,0,Happy,0,0,Happy,626,1,High,430
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,1111,1,High,503
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,655.000000000029,1,High,473
49,1,0.75,E,0,High,0,Happy,0,0,Happy,778,1,High,401
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,1107,1,High,818
51,1,0.75,E,0,High,0,Happy,20,0,Happy,655,1,High,504
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,718.000000000029,1,High,955.999999999971
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1606,1,High,501
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,508,1,High,519
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,529,1,High,689
56,1,0.75,E,0,High,0,Happy,0,0,Happy,643,1,High,564
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,628,1,High,551
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,708.999999999971,1,High,623
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,566,1,High,479
60,1,0.75,E,0,High,0,Happy,20,0,Happy,482,1,High,518
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,646,1,High,467
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,974,1,High,367
63,1,0.75,E,0,High,0,Happy,20,0,Happy,545,1,High,410
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,1120,0,Low,1260
65,1,0.75,E,0,High,0,Happy,40,0,Happy,1230,1,High,1590
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,587,1,High,1291
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,789,1,High,440
68,1,0.75,E,0,High,0,Happy,40,0,Happy,2054,0,Low,920
69,1,0.75,E,0,High,0,Happy,40,0,Happy,816,1,High,2235.99999999997
70,1,0.75,E,0,High,0,Happy,0,0,Happy,606.999999999971,1,High,420.999999999971
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1310,1,High,1072
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,781,1,High,538
73,1,0.75,E,0,High,0,Happy,40,1,Sad,3092,0,Low,707
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,700,1,High,486
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,511,1,High,532.999999999971
76,1,0.75,E,0,High,0,Happy,20,0,Happy,555.000000000029,1,High,491
77,1,0.75,UE,0,High,1,Sad,60,0,Happy,628.999999999971,0,Low,931.000000000029
78,1,0.75,E,0,High,0,Happy,0,0,Happy,508,1,High,318.000000000029
79,1,0.75,E,0,High,0,Happy,40,0,Happy,894.000000000029,1,High,798
80,1,0.75,UE,0,High,1,Sad,60,1,Sad,1621,0,Low,774
81,1,0.75,E,0,High,0,Happy,40,0,Happy,713,1,High,528
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,603,1,High,803
83,1,0.75,E,0,High,0,Happy,0,0,Happy,492,1,High,426
84,1,0.75,E,0,High,0,Happy,20,0,Happy,359,1,High,430
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,611,1,High,482
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,611,1,High,440
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,1391,1,High,914
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,509,1,High,493
89,1,0.75,E,0,High,0,Happy,0,0,Happy,598.000000000058,1,High,857
90,1,0.75,UE,0,High,1,Sad,60,1,Sad,597,1,High,419
91,1,0.75,E,1,Low,1,Sad,60,1,Sad,583,1,High,495
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,446,1,High,481.999999999942
93,1,0.75,E,0,High,0,Happy,20,0,Happy,550.999999999942,1,High,427
94,1,0.75,E,0,High,0,Happy,20,0,Happy,476,1,High,382
95,1,0.75,UE,1,Low,0,Happy,40,0,Happy,575,1,High,340
96,1,0.75,E,1,Low,1,Sad,80,1,Sad,424,1,High,466
97,2,0.25,E,1,Low,0,Happy,0,0,Happy,541,1,High,373
98,2,0.25,UE,1,Low,1,Sad,80,1,Sad,532,1,High,376
99,2,0.25,E,1,Low,0,Happy,40,1,Sad,2699,0,Low,1121
100,2,0.25,E,1,Low,0,Happy,40,1,Sad,1856,0,Low,650
101,2,0.25,E,0,High,1,Sad,60,0,Happy,1562,0,Low,730
102,2,0.25,E,1,Low,0,Happy,20,0,Happy,924,1,High,772
103,2,0.25,E,0,High,1,Sad,80,1,Sad,491,0,Low,1781
104,2,0.25,UE,1,Low,1,Sad,100,1,Sad,511,1,High,882
105,2,0.25,E,1,Low,0,Happy,20,0,Happy,633,1,High,724
106,2,0.25,UE,1,Low,1,Sad,60,1,Sad,857,1,High,891
107,2,0.25,UE,0,High,0,Happy,20,0,Happy,448,1,High,449
108,2,0.25,E,0,High,1,Sad,100,1,Sad,430,1,High,386
109,2,0.25,E,1,Low,0,Happy,40,1,Sad,1905,0,Low,639.000000000058
110,2,0.25,E,0,High,1,Sad,80,1,Sad,714,1,High,2117
111,2,0.25,E,0,High,1,Sad,60,1,Sad,1080,0,Low,821
112,2,0.25,E,1,Low,0,Happy,0,0,Happy,600,1,High,413
113,2,0.25,UE,0,High,0,Happy,40,0,Happy,1059,1,High,692
114,2,0.25,E,0,High,1,Sad,80,1,Sad,375,1,High,464
115,2,0.25,E,0,High,1,Sad,100,1,Sad,537,1,High,402
116,2,0.25,E,0,High,1,Sad,60,0,Happy,3135,0,Low,396
117,2,0.25,E,1,Low,0,Happy,0,0,Happy,729,1,High,629
118,2,0.25,E,1,Low,0,Happy,20,0,Happy,408,1,High,376
119,2,0.25,UE,0,High,0,Happy,0,0,Happy,402,1,High,462
120,2,0.25,E,0,High,1,Sad,100,1,Sad,479,1,High,1093
121,3,0.75,E,0,High,0,Happy,0,0,Happy,1158.00000000006,1,High,371.000000000058
122,3,0.75,E,0,High,0,Happy,40,0,Happy,836.000000000058,0,Low,532.999999999942
123,3,0.75,E,0,High,0,Happy,0,0,Happy,613,1,High,480
124,3,0.75,E,1,Low,1,Sad,80,1,Sad,689,1,High,491
125,3,0.75,E,1,Low,1,Sad,60,1,Sad,840,1,High,388
