Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1147.09999990463,1,High,1971.79999995232
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,1593,0,Low,591.200000047684
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,1309.90000009537,0,Low,694.100000143051
4,1,0.75,E,0,High,0,Happy,20,0,Happy,653.099999904633,1,High,926.400000095367
5,1,0.75,E,0,High,0,Happy,0,0,Happy,639.600000143051,1,High,847.5
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,620.700000047684,0,Low,743.299999952316
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1103.60000014305,0,Low,673
8,1,0.75,E,0,High,0,Happy,20,0,Happy,578.5,1,High,603.5
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,511.200000047684,1,High,372
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,578,0,Low,464.100000143051
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,808.700000047684,0,Low,1572.39999985695
12,1,0.75,E,0,High,0,Happy,40,0,Happy,754.399999856949,1,High,501.199999809265
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1368,0,Low,678.5
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,757.900000095367,0,Low,538.599999904633
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,676.399999856949,1,High,446.600000143051
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,718.5,1,High,1130.5
17,1,0.75,E,0,High,0,Happy,0,0,Happy,562.5,1,High,486.799999952316
18,1,0.75,E,0,High,0,Happy,20,0,Happy,562.099999904633,1,High,579.700000047684
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,735.900000095367,1,High,1149
20,1,0.75,E,0,High,0,Happy,0,0,Happy,554.199999809265,1,High,842.100000143051
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,637.099999904633,1,High,650.799999952316
22,1,0.75,E,0,High,0,Happy,20,0,Happy,553.100000143051,1,High,555.099999904633
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,912.800000190735,0,Low,540.700000047684
24,1,0.75,E,0,High,0,Happy,40,0,Happy,543.100000143051,1,High,625.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,605.5,1,High,692.700000047684
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,725.899999856949,1,High,678.5
27,1,0.75,E,0,High,0,Happy,0,0,Happy,548.299999952316,1,High,569.100000143051
28,1,0.75,E,0,High,0,Happy,0,0,Happy,526.900000095367,1,High,566.600000143051
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,600.399999856949,1,High,1149.29999995232
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,498.099999904633,1,High,651
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,546,1,High,643.400000095367
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,647.599999904633,1,High,680
33,1,0.75,E,0,High,0,Happy,40,0,Happy,639.100000143051,1,High,472.399999856949
34,1,0.75,E,0,High,0,Happy,40,0,Happy,450.300000190735,1,High,538.299999952316
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,1021.10000014305,1,High,608.400000095367
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,501,1,High,563.900000095367
37,1,0.75,E,0,High,0,Happy,40,0,Happy,937.399999856949,1,High,580.099999904633
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,497.599999904633,1,High,701.899999856949
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,795.699999809265,1,High,702.600000143051
40,1,0.75,E,0,High,0,Happy,40,0,Happy,530.600000143051,1,High,602.100000143051
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,533.5,1,High,702.799999952316
42,1,0.75,E,0,High,0,Happy,20,0,Happy,458.399999856949,1,High,647.400000095367
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,552.299999952316,1,High,905.900000095367
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,734.5,1,High,482.100000143051
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,442.799999952316,1,High,481.700000047684
46,1,0.75,E,0,High,0,Happy,0,0,Happy,668.5,1,High,621.799999952316
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,586.400000095367,1,High,582
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,635.699999809265,1,High,625.200000047684
49,1,0.75,E,0,High,0,Happy,0,0,Happy,444.100000143051,1,High,543.599999904633
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,588,1,High,658.299999952316
51,1,0.75,E,0,High,0,Happy,20,0,Happy,473.900000095367,1,High,601.099999904633
52,1,0.75,UE,0,High,1,Sad,60,0,Happy,744.299999952316,0,Low,890
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,641.799999952316,1,High,642.100000143051
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,486.599999904633,1,High,888.400000095367
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,576.799999952316,1,High,653
56,1,0.75,E,0,High,0,Happy,0,0,Happy,504.700000047684,1,High,608.799999952316
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,762.799999952316,1,High,574.200000047684
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,1064.5,1,High,603.200000047684
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,440.299999952316,1,High,580.700000047684
60,1,0.75,E,0,High,0,Happy,20,0,Happy,384.799999952316,1,High,509.900000095367
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,490.699999809265,1,High,577.200000047684
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,743.899999856949,1,High,664
63,1,0.75,E,0,High,0,Happy,20,0,Happy,461.600000143051,1,High,582.099999904633
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,638.300000190735,1,High,583.799999952316
65,1,0.75,E,0,High,0,Happy,40,0,Happy,736.099999904633,1,High,523.199999809265
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,446.700000047684,1,High,518
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,547.700000047684,1,High,511.700000047684
68,1,0.75,E,0,High,0,Happy,40,0,Happy,576.299999952316,1,High,588.200000047684
69,1,0.75,E,0,High,0,Happy,40,0,Happy,469.900000095367,1,High,563.299999952316
70,1,0.75,E,0,High,0,Happy,0,0,Happy,458.799999952316,1,High,532.5
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,441.100000143051,1,High,463.799999952316
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,556.799999952316,0,Low,942.599999904633
73,1,0.75,E,0,High,0,Happy,40,0,Happy,510.799999952316,1,High,1028
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,593.100000143051,1,High,825.799999952316
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,499.700000047684,1,High,623.5
76,1,0.75,E,0,High,0,Happy,20,0,Happy,469.200000047684,1,High,563.700000047684
77,1,0.75,UE,0,High,1,Sad,60,0,Happy,785.900000095367,0,Low,462.200000047684
78,1,0.75,E,0,High,0,Happy,0,0,Happy,420.599999904633,1,High,522.899999856949
79,1,0.75,E,0,High,0,Happy,40,0,Happy,458.800000190735,1,High,500
80,1,0.75,UE,0,High,1,Sad,60,0,Happy,525.200000047684,0,Low,714.299999952316
81,1,0.75,E,0,High,0,Happy,40,0,Happy,560.099999904633,1,High,571.900000095367
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,532.299999952316,1,High,1371.79999995232
83,1,0.75,E,0,High,0,Happy,0,0,Happy,462.900000095367,1,High,593.700000047684
84,1,0.75,E,0,High,0,Happy,20,0,Happy,460.900000095367,1,High,544
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,552.199999809265,1,High,577.599999904633
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,420.5,1,High,447
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,918.899999856949,0,Low,663.700000047684
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,539.400000095367,1,High,517.799999952316
89,1,0.75,E,0,High,0,Happy,0,0,Happy,505.900000095367,1,High,506.599999904633
90,1,0.75,UE,0,High,1,Sad,60,1,Sad,504.5,0,Low,829.5
91,1,0.75,E,1,Low,1,Sad,60,1,Sad,579.400000095367,1,High,539.900000095367
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,544.099999904633,1,High,584.399999856949
93,1,0.75,E,0,High,0,Happy,20,0,Happy,493.099999904633,1,High,538.700000047684
94,1,0.75,E,0,High,0,Happy,20,0,Happy,397.800000190735,1,High,451.5
95,1,0.75,UE,1,Low,0,Happy,40,0,Happy,2063.80000019073,0,Low,541.799999952316
96,1,0.75,E,1,Low,1,Sad,80,1,Sad,553.200000047684,1,High,438.5
97,2,0.25,E,1,Low,0,Happy,0,0,Happy,474.399999856949,1,High,544.5
98,2,0.25,UE,1,Low,1,Sad,80,1,Sad,484.700000047684,1,High,505.400000095367
99,2,0.25,E,1,Low,0,Happy,40,0,Happy,499.399999856949,0,Low,763.199999809265
100,2,0.25,E,1,Low,0,Happy,40,0,Happy,867.399999856949,0,Low,532.600000143051
101,2,0.25,E,0,High,1,Sad,60,1,Sad,1295.70000004768,0,Low,678.400000095367
102,2,0.25,E,1,Low,0,Happy,20,0,Happy,498.399999856949,1,High,454.5
103,2,0.25,E,0,High,1,Sad,80,1,Sad,526.299999952316,1,High,734.199999809265
104,2,0.25,UE,1,Low,1,Sad,100,1,Sad,575.199999809265,1,High,420.200000047684
105,2,0.25,E,1,Low,0,Happy,20,0,Happy,499.5,1,High,417.600000143051
