Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1083.30000000075,1,High,362.5
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,590.099999997765,1,High,334.300000000745
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,404.10000000149,1,High,279
4,1,0.75,E,0,High,0,Happy,20,0,Happy,535.5,1,High,678.39999999851
5,1,0.75,E,0,High,0,Happy,0,0,Happy,380.699999999255,1,High,449.800000000745
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,515.89999999851,1,High,336.900000002235
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,776.79999999702,1,High,313.599999997765
8,1,0.75,E,0,High,0,Happy,20,0,Happy,513.39999999851,1,High,324.10000000149
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,401,1,High,355
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,626.39999999851,1,High,285
11,1,0.75,E,1,Low,1,Sad,60,0,Happy,693.60000000149,1,High,287
12,1,0.75,E,0,High,0,Happy,40,0,Happy,561.79999999702,0,Low,486.199999999255
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,482.5,0,Low,501.10000000149
14,1,0.75,E,1,Low,1,Sad,60,0,Happy,395,0,Low,387.39999999851
15,1,0.75,E,1,Low,1,Sad,60,0,Happy,546.79999999702,0,Low,314.400000002235
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,574.89999999851,1,High,469.60000000149
17,1,0.75,E,0,High,0,Happy,0,1,Sad,379.39999999851,0,Low,862.800000000745
18,1,0.75,E,0,High,0,Happy,20,0,Happy,1037,1,High,358.20000000298
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,581.699999999255,1,High,762.70000000298
20,1,0.75,E,0,High,0,Happy,0,0,Happy,487.199999999255,1,High,277.300000000745
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,467.599999997765,1,High,1406.10000000149
22,1,0.75,E,0,High,0,Happy,20,0,Happy,759.199999999255,1,High,462.10000000149
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,499,1,High,303.599999997765
24,1,0.75,E,0,High,0,Happy,40,0,Happy,775.29999999702,1,High,214.800000000745
