Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,NaN,,3996.6,NaN,,NaN
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,697.300000000745,1,High,2805.60000000149
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,926.900000002235,1,High,620.199999999255
4,1,0.75,E,0,High,0,Happy,20,0,Happy,621.79999999702,1,High,519.400000002235
5,1,0.75,E,0,High,0,Happy,0,0,Happy,652.20000000298,1,High,197.60000000149
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,636.800000000745,1,High,436.39999999851
7,1,0.75,E,1,Low,1,Sad,60,0,Happy,1022.80000000075,0,Low,349.20000000298
8,1,0.75,E,0,High,0,Happy,20,0,Happy,639.300000000745,1,High,180.699999999255
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,480.60000000149,1,High,149.599999997765
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,784.29999999702,1,High,332.699999999255
11,1,0.75,E,1,Low,1,Sad,60,0,Happy,927.79999999702,0,Low,397.39999999851
12,1,0.75,E,0,High,0,Happy,40,0,Happy,724.89999999851,1,High,568.20000000298
13,1,0.75,E,1,Low,1,Sad,60,0,Happy,675.800000000745,1,High,590.89999999851
14,1,0.75,E,1,Low,1,Sad,60,0,Happy,461.39999999851,1,High,193.099999997765
15,1,0.75,E,1,Low,1,Sad,60,0,Happy,505.400000002235,1,High,170.099999997765
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,618.900000002235,0,Low,539.5
17,1,0.75,E,0,High,0,Happy,0,0,Happy,642.699999999255,1,High,225.099999997765
18,1,0.75,E,0,High,0,Happy,20,0,Happy,472.599999997765,1,High,143.60000000149
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,593.10000000149,1,High,265.199999999255
20,1,0.75,E,0,High,0,Happy,0,0,Happy,665.39999999851,1,High,156.5
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,588.5,1,High,273.099999997765
22,1,0.75,E,0,High,0,Happy,20,0,Happy,610.300000000745,1,High,174.599999997765
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,479.60000000149,0,Low,1732.80000000075
24,1,0.75,E,0,High,0,Happy,40,0,Happy,351.199999999255,1,High,241.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,521.5,1,High,217.199999999255
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,1624.70000000298,0,Low,345.199999999255
27,1,0.75,E,0,High,0,Happy,0,0,Happy,618.39999999851,1,High,276.900000002235
28,1,0.75,E,0,High,0,Happy,0,0,Happy,513.20000000298,1,High,194.60000000149
29,1,0.75,E,1,Low,1,Sad,60,0,Happy,1004.59999999776,0,Low,472.10000000149
