Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,655.899999999907,1,High,27.9000000003725
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,421.399999999907,1,High,37.2000000001863
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,386.100000000093,1,High,451.300000000279
4,1,0.75,E,0,High,0,Happy,20,0,Happy,463.299999999814,1,High,36
5,1,0.75,E,0,High,0,Happy,0,0,Happy,387.600000000093,1,High,12.6999999997206
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,422.399999999907,1,High,53.1000000000931
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1297.79999999981,0,Low,84.6000000000931
8,1,0.75,E,0,High,0,Happy,20,0,Happy,766,1,High,36.6999999997206
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,599.100000000093,1,High,229.5
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,411.5,1,High,52.3999999999069
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,394.799999999814,1,High,28.2999999998137
12,1,0.75,E,0,High,0,Happy,40,1,Sad,421.199999999721,1,High,37.0999999996275
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,797,0,Low,20.1999999997206
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,637.899999999907,1,High,132.799999999814
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,538.100000000093,1,High,18.6999999997206
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,563.900000000373,1,High,92.3000000002794
17,1,0.75,E,0,High,0,Happy,0,0,Happy,437.399999999907,1,High,52.8999999999069
18,1,0.75,E,0,High,0,Happy,20,0,Happy,436,1,High,36.8000000002794
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,388.700000000186,1,High,29.2999999998137
20,1,0.75,E,0,High,0,Happy,0,0,Happy,379.199999999721,1,High,35.7999999998137
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,370.600000000093,1,High,69.2000000001863
22,1,0.75,E,0,High,0,Happy,20,0,Happy,561.700000000186,1,High,28.8000000002794
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,492.100000000093,1,High,12.6000000000931
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1592,1,High,44.5
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,442.300000000279,1,High,53.2000000001863
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,344.800000000279,1,High,20.2000000001863
27,1,0.75,E,0,High,0,Happy,0,0,Happy,337.300000000279,1,High,37.2000000001863
28,1,0.75,E,0,High,0,Happy,0,0,Happy,370.299999999814,1,High,53
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,458.899999999907,1,High,45
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,492.899999999907,1,High,13.1000000000931
31,1,0.75,UE,1,Low,0,Happy,40,0,Happy,852.399999999907,1,High,68.3999999999069
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,306.799999999814,1,High,13.1000000000931
33,1,0.75,E,0,High,0,Happy,40,1,Sad,386.299999999814,1,High,76.7999999998137
34,1,0.75,E,0,High,0,Happy,40,1,Sad,524.800000000279,1,High,60.7999999998137
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,424.600000000093,1,High,44.7000000001863
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,388.899999999907,1,High,68.8999999999069
37,1,0.75,E,0,High,0,Happy,40,1,Sad,357.600000000093,1,High,44.5
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,607.399999999907,1,High,93
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,485.399999999907,1,High,20.7999999998137
40,1,0.75,E,0,High,0,Happy,40,0,Happy,690.899999999907,0,Low,124.600000000093
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,441.700000000186,1,High,20.1999999997206
42,1,0.75,E,0,High,0,Happy,20,0,Happy,385.399999999907,1,High,60.6999999997206
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,442.5,1,High,45.0999999996275
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,429,1,High,36.5
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,434.899999999907,1,High,28.8999999999069
46,1,0.75,E,0,High,0,Happy,0,0,Happy,299.399999999907,1,High,53.2999999998137
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,397.799999999814,1,High,188.900000000373
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,494.600000000093,1,High,52.5
49,1,0.75,E,0,High,0,Happy,0,0,Happy,409.600000000093,1,High,68.2999999998137
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,634.600000000093,1,High,36.8000000002794
51,1,0.75,E,0,High,0,Happy,20,0,Happy,915,1,High,45
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,389,1,High,36.8999999999069
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,444.700000000186,1,High,68.6000000000931
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,408.400000000373,1,High,45.3999999999069
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,457.900000000373,1,High,29.2000000001863
56,1,0.75,E,0,High,0,Happy,0,0,Happy,385.5,1,High,61
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,347.299999999814,1,High,44.7999999998137
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,379,1,High,20.7000000001863
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,443.600000000093,1,High,21.2000000001863
60,1,0.75,E,0,High,0,Happy,20,0,Happy,388.5,1,High,53.5
61,1,0.75,UE,1,Low,0,Happy,40,1,Sad,469,1,High,21.1000000000931
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,568.600000000093,1,High,405.400000000373
63,1,0.75,E,0,High,0,Happy,20,0,Happy,615.5,1,High,36.2999999998137
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,490.700000000186,1,High,21.1000000000931
65,1,0.75,E,0,High,0,Happy,40,0,Happy,493.399999999907,1,High,36.2999999998137
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,489.399999999907,1,High,60.8999999999069
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,507,1,High,100.5
68,1,0.75,E,0,High,0,Happy,40,0,Happy,714.799999999814,1,High,28.6999999997206
69,1,0.75,E,0,High,0,Happy,40,0,Happy,470.700000000186,1,High,70.6000000000931
70,1,0.75,E,0,High,0,Happy,0,0,Happy,391.5,1,High,197.199999999721
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,395.5,1,High,60.5999999996275
72,1,0.75,E,1,Low,1,Sad,60,1,Sad,448.100000000093,1,High,53.0999999996275
73,1,0.75,E,0,High,0,Happy,40,0,Happy,426.5,1,High,116.300000000279
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,390.5,1,High,37.2999999998137
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,445.199999999721,1,High,20.8999999999069
76,1,0.75,E,0,High,0,Happy,20,0,Happy,523.899999999907,1,High,61.2999999998137
77,1,0.75,UE,0,High,1,Sad,60,1,Sad,456.900000000373,1,High,549.299999999814
78,1,0.75,E,0,High,0,Happy,0,0,Happy,490.699999999721,1,High,37.3999999999069
79,1,0.75,E,0,High,0,Happy,40,1,Sad,2126.10000000009,0,Low,36.6000000000931
80,1,0.75,UE,0,High,1,Sad,60,1,Sad,751.900000000373,1,High,13.2000000001863
81,1,0.75,E,0,High,0,Happy,40,1,Sad,563.600000000093,1,High,29
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,453.899999999907,1,High,45.1000000000931
83,1,0.75,E,0,High,0,Happy,0,0,Happy,605,1,High,44.8999999999069
84,1,0.75,E,0,High,0,Happy,20,0,Happy,560,1,High,69.2000000001863
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,408.699999999721,1,High,35.7000000001863
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,388,1,High,100.799999999814
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,634.200000000186,0,Low,172.700000000186
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,406.800000000279,1,High,21.5
89,1,0.75,E,0,High,0,Happy,0,0,Happy,836.100000000093,1,High,549.300000000279
90,1,0.75,UE,0,High,1,Sad,60,1,Sad,671,1,High,188.800000000279
91,1,0.75,E,1,Low,1,Sad,60,1,Sad,1263.89999999991,0,Low,44.7000000001863
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,527,1,High,83.6000000000931
93,1,0.75,E,0,High,0,Happy,20,0,Happy,405.700000000186,1,High,13.2999999998137
94,1,0.75,E,0,High,0,Happy,20,0,Happy,457.399999999907,1,High,21.3000000002794
95,1,0.75,UE,1,Low,0,Happy,40,0,Happy,444.5,1,High,60.8999999999069
