Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1244.90000000596,1,High,892.90000000596
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,880.40000000596,1,High,706.300000011921
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,496.40000000596,1,High,242.700000017881
4,1,0.75,E,0,High,0,Happy,20,0,Happy,1279.90000000596,1,High,227
5,1,0.75,E,0,High,0,Happy,0,0,Happy,793,1,High,251
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,922.199999988079,1,High,632.300000011921
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1112.5,0,Low,343.5
8,1,0.75,E,0,High,0,Happy,20,0,Happy,609.100000023842,1,High,204.199999988079
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,946.90000000596,0,Low,551.5
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,580.300000011921,1,High,239
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1153.5,0,Low,307.40000000596
12,1,0.75,E,0,High,0,Happy,40,0,Happy,600.5,1,High,203.40000000596
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,916.199999988079,0,Low,290.700000017881
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,512.700000017881,0,Low,971.199999988079
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,560.799999982119,0,Low,824.300000011921
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,2071,0,Low,1412.30000001192
17,1,0.75,E,0,High,0,Happy,0,0,Happy,720.90000000596,1,High,235.300000011921
18,1,0.75,E,0,High,0,Happy,20,0,Happy,734.800000011921,1,High,258.800000011921
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,753.90000000596,0,Low,238.59999999404
20,1,0.75,E,0,High,0,Happy,0,0,Happy,578.399999976158,1,High,326.90000000596
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,885.40000000596,0,Low,649.899999976158
22,1,0.75,E,0,High,0,Happy,20,0,Happy,817.40000000596,1,High,246.600000023842
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,644.90000000596,0,Low,241.799999982119
24,1,0.75,E,0,High,0,Happy,40,0,Happy,999.199999988079,0,Low,445.300000011921
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,909.299999982119,0,Low,328
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,908.399999976158,1,High,497
27,1,0.75,E,0,High,0,Happy,0,0,Happy,601.800000011921,1,High,243.40000000596
28,1,0.75,E,0,High,0,Happy,0,0,Happy,607.59999999404,1,High,256.5
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,781.09999999404,1,High,682.59999999404
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,892.59999999404,1,High,233.5
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,2908.09999999404,0,Low,310.09999999404
