Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,738,1,High,1622
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,680,1,High,246
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,502,1,High,1076
4,1,0.75,E,0,High,0,Happy,20,0,Happy,621,1,High,268
5,1,0.75,E,0,High,0,Happy,0,0,Happy,551,1,High,210
6,1,0.75,UE,0,High,1,Sad,100,1,Sad,563,1,High,902
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,549,0,Low,219
8,1,0.75,E,0,High,0,Happy,20,0,Happy,557,1,High,1214
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,473,1,High,199
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,625,1,High,779
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1343,1,High,496
12,1,0.75,E,0,High,0,Happy,40,0,Happy,494,0,Low,799
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1992,0,Low,556
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,400,0,Low,201
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,390,0,Low,208
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,482,0,Low,226
17,1,0.75,E,0,High,0,Happy,0,0,Happy,494,1,High,343
18,1,0.75,E,0,High,0,Happy,20,0,Happy,574,1,High,373
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,769,0,Low,330
20,1,0.75,E,0,High,0,Happy,0,0,Happy,554,1,High,219
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,618,0,Low,349
22,1,0.75,E,0,High,0,Happy,20,0,Happy,1479,1,High,465
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,1205,0,Low,284
24,1,0.75,E,0,High,0,Happy,40,0,Happy,1189,0,Low,219
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,565,1,High,216
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,563,0,Low,310
27,1,0.75,E,0,High,0,Happy,0,0,Happy,694,1,High,374
28,1,0.75,E,0,High,0,Happy,0,0,Happy,479,1,High,227
29,1,0.75,E,1,Low,1,Sad,60,1,Sad,516,0,Low,221
30,1,0.75,E,1,Low,1,Sad,100,1,Sad,435,1,High,216
31,1,0.75,UE,1,Low,0,Happy,40,1,Sad,412,0,Low,216
32,1,0.75,UE,0,High,1,Sad,100,1,Sad,411,1,High,201
33,1,0.75,E,0,High,0,Happy,40,1,Sad,674,0,Low,544
34,1,0.75,E,0,High,0,Happy,40,0,Happy,501,0,Low,275
35,1,0.75,E,1,Low,1,Sad,80,1,Sad,529,0,Low,217
36,1,0.75,E,1,Low,1,Sad,60,1,Sad,498,0,Low,206
37,1,0.75,E,0,High,0,Happy,40,0,Happy,823,0,Low,204
38,1,0.75,UE,0,High,1,Sad,80,1,Sad,705,0,Low,222
39,1,0.75,E,1,Low,1,Sad,60,1,Sad,520,0,Low,207
40,1,0.75,E,0,High,0,Happy,40,1,Sad,650,0,Low,233
41,1,0.75,UE,1,Low,0,Happy,20,0,Happy,712,0,Low,810
42,1,0.75,E,0,High,0,Happy,20,0,Happy,516,1,High,313
43,1,0.75,E,1,Low,1,Sad,100,1,Sad,732,1,High,422
44,1,0.75,UE,0,High,1,Sad,80,1,Sad,775,0,Low,322
45,1,0.75,E,1,Low,1,Sad,100,1,Sad,798,1,High,292
46,1,0.75,E,0,High,0,Happy,0,0,Happy,443,1,High,500
47,1,0.75,E,1,Low,1,Sad,80,1,Sad,687,1,High,702
48,1,0.75,UE,1,Low,0,Happy,20,0,Happy,542,1,High,300
49,1,0.75,E,0,High,0,Happy,0,0,Happy,491,1,High,304
50,1,0.75,E,1,Low,1,Sad,80,1,Sad,696,1,High,467
51,1,0.75,E,0,High,0,Happy,20,0,Happy,762,1,High,570
52,1,0.75,UE,0,High,1,Sad,60,1,Sad,564,0,Low,1500
53,1,0.75,UE,1,Low,0,Happy,0,0,Happy,517,1,High,244
54,1,0.75,E,1,Low,1,Sad,100,1,Sad,593,1,High,214
55,1,0.75,E,1,Low,1,Sad,100,1,Sad,412,1,High,207
56,1,0.75,E,0,High,0,Happy,0,0,Happy,441,1,High,201
57,1,0.75,E,1,Low,1,Sad,100,1,Sad,515,1,High,201
58,1,0.75,UE,0,High,1,Sad,100,1,Sad,496,1,High,255
59,1,0.75,E,1,Low,1,Sad,80,1,Sad,870,0,Low,229
60,1,0.75,E,0,High,0,Happy,20,0,Happy,814,1,High,1259
61,1,0.75,UE,1,Low,0,Happy,40,0,Happy,504,0,Low,216
62,1,0.75,UE,1,Low,0,Happy,20,0,Happy,388,0,Low,199
63,1,0.75,E,0,High,0,Happy,20,0,Happy,377,0,Low,192
64,1,0.75,E,1,Low,1,Sad,60,1,Sad,707,0,Low,1168
65,1,0.75,E,0,High,0,Happy,40,0,Happy,691,0,Low,342
66,1,0.75,E,1,Low,1,Sad,80,1,Sad,824,0,Low,608
67,1,0.75,UE,1,Low,0,Happy,0,0,Happy,1005,1,High,191
68,1,0.75,E,0,High,0,Happy,40,0,Happy,756,0,Low,196
69,1,0.75,E,0,High,0,Happy,40,0,Happy,490,0,Low,189
70,1,0.75,E,0,High,0,Happy,0,0,Happy,545,1,High,189
71,1,0.75,UE,1,Low,0,Happy,0,0,Happy,536,1,High,1633
72,1,0.75,E,1,Low,1,Sad,60,0,Happy,662,0,Low,203
73,1,0.75,E,0,High,0,Happy,40,0,Happy,646,0,Low,187
74,1,0.75,E,1,Low,1,Sad,100,1,Sad,715,1,High,235
75,1,0.75,E,1,Low,1,Sad,100,1,Sad,351,1,High,215
76,1,0.75,E,0,High,0,Happy,20,0,Happy,813,1,High,286
77,1,0.75,UE,0,High,1,Sad,60,1,Sad,529,1,High,184
78,1,0.75,E,0,High,0,Happy,0,0,Happy,519,1,High,166
79,1,0.75,E,0,High,0,Happy,40,0,Happy,635,0,Low,197
80,1,0.75,UE,0,High,1,Sad,60,1,Sad,743,0,Low,193
81,1,0.75,E,0,High,0,Happy,40,1,Sad,837,0,Low,916
82,1,0.75,UE,0,High,1,Sad,80,1,Sad,842,1,High,214
83,1,0.75,E,0,High,0,Happy,0,0,Happy,443,1,High,189
84,1,0.75,E,0,High,0,Happy,20,0,Happy,426,1,High,209
85,1,0.75,E,1,Low,1,Sad,100,1,Sad,518,1,High,180
86,1,0.75,E,1,Low,1,Sad,100,1,Sad,991,1,High,205
87,1,0.75,UE,1,Low,0,Happy,40,0,Happy,611,0,Low,225
88,1,0.75,E,1,Low,1,Sad,80,1,Sad,680,1,High,1197
89,1,0.75,E,0,High,0,Happy,0,0,Happy,608,1,High,186
90,1,0.75,UE,0,High,1,Sad,60,1,Sad,855,0,Low,206
91,1,0.75,E,1,Low,1,Sad,60,1,Sad,428,0,Low,191
92,1,0.75,E,1,Low,1,Sad,80,1,Sad,462,0,Low,255
93,1,0.75,E,0,High,0,Happy,20,0,Happy,1063,0,Low,1347
94,1,0.75,E,0,High,0,Happy,20,0,Happy,545,0,Low,241
95,1,0.75,UE,1,Low,0,Happy,40,0,Happy,904,0,Low,230
96,1,0.75,E,1,Low,1,Sad,80,1,Sad,755,0,Low,569
97,2,0.25,E,1,Low,0,Happy,0,0,Happy,895,1,High,180
98,2,0.25,UE,1,Low,1,Sad,80,1,Sad,868,0,Low,203
99,2,0.25,E,1,Low,0,Happy,40,0,Happy,711,0,Low,228
100,2,0.25,E,1,Low,0,Happy,40,0,Happy,454,0,Low,165
101,2,0.25,E,0,High,1,Sad,60,1,Sad,781,0,Low,196
102,2,0.25,E,1,Low,0,Happy,20,0,Happy,3082,0,Low,173
103,2,0.25,E,0,High,1,Sad,80,1,Sad,979,1,High,542
104,2,0.25,UE,1,Low,1,Sad,100,1,Sad,476,1,High,175
105,2,0.25,E,1,Low,0,Happy,20,0,Happy,577,0,Low,698
106,2,0.25,UE,1,Low,1,Sad,60,1,Sad,734,0,Low,250
107,2,0.25,UE,0,High,0,Happy,20,0,Happy,582,0,Low,329
108,2,0.25,E,0,High,1,Sad,100,1,Sad,625,1,High,209
109,2,0.25,E,1,Low,0,Happy,40,0,Happy,693,0,Low,371
110,2,0.25,E,0,High,1,Sad,80,1,Sad,722,0,Low,194
111,2,0.25,E,0,High,1,Sad,60,1,Sad,1094,0,Low,230
112,2,0.25,E,1,Low,0,Happy,0,0,Happy,834,1,High,411
113,2,0.25,UE,0,High,0,Happy,40,0,Happy,1493,0,Low,223
114,2,0.25,E,0,High,1,Sad,80,1,Sad,737,0,Low,607
115,2,0.25,E,0,High,1,Sad,100,1,Sad,338,1,High,225
116,2,0.25,E,0,High,1,Sad,60,1,Sad,502,0,Low,177
117,2,0.25,E,1,Low,0,Happy,0,0,Happy,697,1,High,479
118,2,0.25,E,1,Low,0,Happy,20,0,Happy,614,1,High,759
119,2,0.25,UE,0,High,0,Happy,0,0,Happy,482,1,High,177
120,2,0.25,E,0,High,1,Sad,100,1,Sad,592,1,High,174
121,3,0.75,E,0,High,0,Happy,0,0,Happy,684,1,High,178
122,3,0.75,E,0,High,0,Happy,40,0,Happy,517,0,Low,172
123,3,0.75,E,0,High,0,Happy,0,0,Happy,412,1,High,165
124,3,0.75,E,1,Low,1,Sad,80,1,Sad,566,0,Low,595
125,3,0.75,E,1,Low,1,Sad,60,1,Sad,582,0,Low,197
126,3,0.75,UE,0,High,1,Sad,100,1,Sad,591,1,High,183
127,3,0.75,E,0,High,0,Happy,20,0,Happy,678,1,High,616
128,3,0.75,E,0,High,0,Happy,40,0,Happy,609,0,Low,208
129,3,0.75,UE,1,Low,0,Happy,20,0,Happy,562,0,Low,198
130,3,0.75,E,1,Low,1,Sad,100,1,Sad,673,1,High,194
131,3,0.75,E,0,High,0,Happy,40,0,Happy,984,0,Low,531
132,3,0.75,UE,1,Low,0,Happy,40,0,Happy,836,0,Low,369
133,3,0.75,UE,0,High,1,Sad,60,1,Sad,532,0,Low,255
134,3,0.75,E,1,Low,1,Sad,80,1,Sad,713,1,High,195
135,3,0.75,E,1,Low,1,Sad,60,1,Sad,527,0,Low,154
136,3,0.75,E,1,Low,1,Sad,60,1,Sad,320,0,Low,178
137,3,0.75,E,1,Low,1,Sad,100,1,Sad,494,1,High,199
138,3,0.75,UE,0,High,1,Sad,80,1,Sad,886,0,Low,1204
139,3,0.75,E,0,High,0,Happy,20,0,Happy,630,1,High,664
140,3,0.75,E,1,Low,1,Sad,80,1,Sad,692,1,High,221
141,3,0.75,E,1,Low,1,Sad,100,1,Sad,365,1,High,168
142,3,0.75,E,0,High,0,Happy,0,0,Happy,970,1,High,154
143,3,0.75,UE,1,Low,0,Happy,0,0,Happy,594,1,High,143
144,3,0.75,E,0,High,0,Happy,20,0,Happy,453,1,High,130
145,4,0.25,E,1,Low,0,Happy,0,0,Happy,424,1,High,167
146,4,0.25,E,1,Low,0,Happy,20,0,Happy,479,0,Low,171
147,4,0.25,UE,1,Low,1,Sad,80,1,Sad,505,1,High,217
148,4,0.25,UE,0,High,0,Happy,40,0,Happy,616,0,Low,160
149,4,0.25,E,0,High,1,Sad,80,1,Sad,572,1,High,373
150,4,0.25,E,0,High,1,Sad,60,1,Sad,593,0,Low,185
151,4,0.25,E,1,Low,0,Happy,0,0,Happy,559,1,High,145
152,4,0.25,E,0,High,1,Sad,80,1,Sad,609,1,High,168
153,4,0.25,E,1,Low,0,Happy,40,0,Happy,661,0,Low,514
154,4,0.25,E,0,High,1,Sad,100,1,Sad,454,1,High,327
155,4,0.25,E,0,High,1,Sad,100,1,Sad,567,1,High,740
156,4,0.25,E,0,High,1,Sad,80,1,Sad,431,0,Low,236
157,4,0.25,E,1,Low,0,Happy,20,0,Happy,654,0,Low,435
158,4,0.25,UE,0,High,0,Happy,20,0,Happy,405,1,High,179
159,4,0.25,E,0,High,1,Sad,60,1,Sad,830,0,Low,251
160,4,0.25,E,1,Low,0,Happy,40,1,Sad,582,0,Low,189
161,4,0.25,E,1,Low,0,Happy,0,0,Happy,475,1,High,214
162,4,0.25,UE,1,Low,1,Sad,60,1,Sad,484,0,Low,219
163,4,0.25,E,0,High,1,Sad,100,1,Sad,560,1,High,224
164,4,0.25,E,0,High,1,Sad,60,1,Sad,644,0,Low,190
165,4,0.25,UE,0,High,0,Happy,0,0,Happy,702,1,High,201
166,4,0.25,E,1,Low,0,Happy,40,0,Happy,457,0,Low,552
167,4,0.25,E,1,Low,0,Happy,20,0,Happy,362,0,Low,233
168,4,0.25,UE,1,Low,1,Sad,100,1,Sad,508,1,High,234
169,5,0.75,E,0,High,0,Happy,20,0,Happy,636,1,High,491
170,5,0.75,UE,0,High,1,Sad,60,1,Sad,691,0,Low,744
171,5,0.75,E,0,High,0,Happy,0,0,Happy,866,0,Low,1395
172,5,0.75,E,0,High,0,Happy,40,0,Happy,713,0,Low,193
173,5,0.75,E,1,Low,1,Sad,60,1,Sad,713,0,Low,313
174,5,0.75,E,1,Low,1,Sad,80,1,Sad,1003,0,Low,281
175,5,0.75,E,1,Low,1,Sad,60,1,Sad,722,0,Low,222
176,5,0.75,E,0,High,0,Happy,20,0,Happy,2023,0,Low,268
177,5,0.75,E,1,Low,1,Sad,100,1,Sad,500,1,High,183
178,5,0.75,UE,1,Low,0,Happy,0,0,Happy,804,1,High,196
179,5,0.75,E,0,High,0,Happy,20,0,Happy,669,0,Low,1059
180,5,0.75,UE,1,Low,0,Happy,40,0,Happy,1770,0,Low,403
181,5,0.75,E,1,Low,1,Sad,60,1,Sad,578,0,Low,299
182,5,0.75,E,0,High,0,Happy,40,0,Happy,850,0,Low,192
183,5,0.75,E,1,Low,1,Sad,80,1,Sad,890,1,High,188
184,5,0.75,E,1,Low,1,Sad,80,1,Sad,559,0,Low,168
185,5,0.75,UE,0,High,1,Sad,80,1,Sad,817,0,Low,1902
186,5,0.75,UE,0,High,1,Sad,100,1,Sad,321,1,High,191
187,5,0.75,E,0,High,0,Happy,0,0,Happy,638,1,High,189
188,5,0.75,E,1,Low,1,Sad,100,1,Sad,452,1,High,222
189,5,0.75,UE,1,Low,0,Happy,20,0,Happy,465,0,Low,171
190,5,0.75,E,0,High,0,Happy,0,0,Happy,325,1,High,150
191,5,0.75,E,1,Low,1,Sad,100,1,Sad,437,1,High,178
192,5,0.75,E,0,High,0,Happy,40,0,Happy,504,0,Low,190
