Trial_N,Block_N,Contingency,Expectedness,Cue_idx,Cue_name,Outcome_idx,Outcome_name,Outcome_p_sad,Response_idx,Response_name,Response_RT,Confidence_idx,Confidence_name,Confidence_RT
1,1,0.75,E,1,Low,1,Sad,80,1,Sad,1818,0,Low,1182
2,1,0.75,E,1,Low,1,Sad,100,1,Sad,968,1,High,2565
3,1,0.75,E,1,Low,1,Sad,80,1,Sad,955,0,Low,1162
4,1,0.75,E,0,High,0,Happy,20,0,Happy,979,1,High,714
5,1,0.75,E,0,High,0,Happy,0,0,Happy,1324,0,Low,430
6,1,0.75,UE,0,High,1,Sad,100,0,Happy,1731,0,Low,855
7,1,0.75,E,1,Low,1,Sad,60,1,Sad,1261,0,Low,740
8,1,0.75,E,0,High,0,Happy,20,0,Happy,649,1,High,639
9,1,0.75,UE,1,Low,0,Happy,20,0,Happy,769,0,Low,384
10,1,0.75,E,1,Low,1,Sad,100,1,Sad,669,0,Low,481
11,1,0.75,E,1,Low,1,Sad,60,1,Sad,1145,1,High,378
12,1,0.75,E,0,High,0,Happy,40,0,Happy,1108,0,Low,492
13,1,0.75,E,1,Low,1,Sad,60,1,Sad,1199,0,Low,496
14,1,0.75,E,1,Low,1,Sad,60,1,Sad,729,0,Low,831
15,1,0.75,E,1,Low,1,Sad,60,1,Sad,1793,0,Low,1013
16,1,0.75,UE,0,High,1,Sad,80,1,Sad,856,0,Low,437
17,1,0.75,E,0,High,0,Happy,0,0,Happy,908,1,High,309
18,1,0.75,E,0,High,0,Happy,20,0,Happy,512,1,High,390
19,1,0.75,E,1,Low,1,Sad,80,1,Sad,472,1,High,665
20,1,0.75,E,0,High,0,Happy,0,0,Happy,630,1,High,502
21,1,0.75,UE,0,High,1,Sad,100,1,Sad,535,1,High,505
22,1,0.75,E,0,High,0,Happy,20,0,Happy,579,1,High,577
23,1,0.75,E,1,Low,1,Sad,60,1,Sad,1054,0,Low,362
24,1,0.75,E,0,High,0,Happy,40,0,Happy,590,1,High,626
25,1,0.75,UE,1,Low,0,Happy,0,0,Happy,538,1,High,319
26,1,0.75,E,1,Low,1,Sad,80,1,Sad,653,0,Low,442
27,1,0.75,E,0,High,0,Happy,0,0,Happy,456,1,High,318
