,Group,Safe_N_missed,Safe_p_correct,Safe_sad_as_sad,Safe_happy_as_happy,Safe_sad_as_happy,Safe_happy_as_sad,Safe_all_avg_conf,Safe_expected_avg_conf,Safe_unexpected_avg_conf,Safe_stable_avg_conf,Safe_volatile_avg_conf,Safe_all_respRT,Safe_all_respLogRT,Safe_all_confRT,Safe_all_confLogRT,Safe_expected_respRT,Safe_expected_respLogRT,Safe_expected_confRT,Safe_expected_confLogRT,Safe_unexpected_respRT,Safe_unexpected_respLogRT,Safe_unexpected_confRT,Safe_unexpected_confLogRT,Safe_stable_respRT,Safe_stable_respLogRT,Safe_stable_confRT,Safe_stable_confLogRT,Safe_volatile_respRT,Safe_volatile_respLogRT,Safe_volatile_confRT,Safe_volatile_confLogRT,Safe_all_noise1_respRT,Safe_all_noise2_respRT,Safe_all_noise3_respRT,Safe_all_noise1_respLogRT,Safe_all_noise2_respLogRT,Safe_all_noise3_respLogRT,Safe_expected_noise1_respRT,Safe_expected_noise2_respRT,Safe_expected_noise3_respRT,Safe_expected_noise1_respLogRT,Safe_expected_noise2_respLogRT,Safe_expected_noise3_respLogRT,Safe_unexpected_noise1_respRT,Safe_unexpected_noise2_respRT,Safe_unexpected_noise3_respRT,Safe_unexpected_noise1_respLogRT,Safe_unexpected_noise2_respLogRT,Safe_unexpected_noise3_respLogRT,Safe_stable_noise1_respRT,Safe_stable_noise2_respRT,Safe_stable_noise3_respRT,Safe_stable_noise1_respLogRT,Safe_stable_noise2_respLogRT,Safe_stable_noise3_respLogRT,Safe_volatile_noise1_respRT,Safe_volatile_noise2_respRT,Safe_volatile_noise3_respRT,Safe_volatile_noise1_respLogRT,Safe_volatile_noise2_respLogRT,Safe_volatile_noise3_respLogRT,Safe_all_pse,Safe_all_slope,Safe_expected_pse,Safe_expected_slope,Safe_unexpected_pse,Safe_unexpected_slope,Safe_stable_pse,Safe_stable_slope,Safe_volatile_pse,Safe_volatile_slope,Safe_all_uncertainty_mu,Safe_all_uncertainty_spread,Safe_expected_uncertainty_mu,Safe_expected_uncertainty_spread,Safe_unexpected_uncertainty_mu,Safe_unexpected_uncertainty_spread,Safe_stable_uncertainty_mu,Safe_stable_uncertainty_spread,Safe_volatile_uncertainty_mu,Safe_volatile_uncertainty_spread,Threat_N_missed,Threat_p_correct,Threat_sad_as_sad,Threat_happy_as_happy,Threat_sad_as_happy,Threat_happy_as_sad,Threat_all_avg_conf,Threat_expected_avg_conf,Threat_unexpected_avg_conf,Threat_stable_avg_conf,Threat_volatile_avg_conf,Threat_all_respRT,Threat_all_respLogRT,Threat_all_confRT,Threat_all_confLogRT,Threat_expected_respRT,Threat_expected_respLogRT,Threat_expected_confRT,Threat_expected_confLogRT,Threat_unexpected_respRT,Threat_unexpected_respLogRT,Threat_unexpected_confRT,Threat_unexpected_confLogRT,Threat_stable_respRT,Threat_stable_respLogRT,Threat_stable_confRT,Threat_stable_confLogRT,Threat_volatile_respRT,Threat_volatile_respLogRT,Threat_volatile_confRT,Threat_volatile_confLogRT,Threat_all_noise1_respRT,Threat_all_noise2_respRT,Threat_all_noise3_respRT,Threat_all_noise1_respLogRT,Threat_all_noise2_respLogRT,Threat_all_noise3_respLogRT,Threat_expected_noise1_respRT,Threat_expected_noise2_respRT,Threat_expected_noise3_respRT,Threat_expected_noise1_respLogRT,Threat_expected_noise2_respLogRT,Threat_expected_noise3_respLogRT,Threat_unexpected_noise1_respRT,Threat_unexpected_noise2_respRT,Threat_unexpected_noise3_respRT,Threat_unexpected_noise1_respLogRT,Threat_unexpected_noise2_respLogRT,Threat_unexpected_noise3_respLogRT,Threat_stable_noise1_respRT,Threat_stable_noise2_respRT,Threat_stable_noise3_respRT,Threat_stable_noise1_respLogRT,Threat_stable_noise2_respLogRT,Threat_stable_noise3_respLogRT,Threat_volatile_noise1_respRT,Threat_volatile_noise2_respRT,Threat_volatile_noise3_respRT,Threat_volatile_noise1_respLogRT,Threat_volatile_noise2_respLogRT,Threat_volatile_noise3_respLogRT,Threat_all_pse,Threat_all_slope,Threat_expected_pse,Threat_expected_slope,Threat_unexpected_pse,Threat_unexpected_slope,Threat_stable_pse,Threat_stable_slope,Threat_volatile_pse,Threat_volatile_slope,Threat_all_uncertainty_mu,Threat_all_uncertainty_spread,Threat_expected_uncertainty_mu,Threat_expected_uncertainty_spread,Threat_unexpected_uncertainty_mu,Threat_unexpected_uncertainty_spread,Threat_stable_uncertainty_mu,Threat_stable_uncertainty_spread,Threat_volatile_uncertainty_mu,Threat_volatile_uncertainty_spread,Safe_expectedness-effect_avg_conf,Safe_volatility-effect_avg_conf,Threat_expectedness-effect_avg_conf,Threat_volatility-effect_avg_conf,Safe_expectedness-effect_pse,Safe_volatility-effect_pse,Threat_expectedness-effect_pse,Threat_volatility-effect_pse,Safe_expectedness-effect_slope,Safe_volatility-effect_slope,Threat_expectedness-effect_slope,Threat_volatility-effect_slope,Safe_expectedness-effect_uncertainty_mu,Safe_volatility-effect_uncertainty_mu,Threat_expectedness-effect_uncertainty_mu,Threat_volatility-effect_uncertainty_mu,Safe_expectedness-effect_uncertainty_spread,Safe_volatility-effect_uncertainty_spread,Threat_expectedness-effect_uncertainty_spread,Threat_volatility-effect_uncertainty_spread,Safe_expectedness-effect_respRT,Safe_volatility-effect_respRT,Threat_expectedness-effect_respRT,Threat_volatility-effect_respRT,Safe_expectedness-effect_respLogRT,Safe_volatility-effect_respLogRT,Threat_expectedness-effect_respLogRT,Threat_volatility-effect_respLogRT,Safe_expectedness-effect_confRT,Safe_volatility-effect_confRT,Threat_expectedness-effect_confRT,Threat_volatility-effect_confRT,AD,Compul,SW,AD_binary,Compul_binary,SW_binary,VAS_Group,VAS_expt_start,VAS_post_ratings,VAS_pre_safe,VAS_pre_threat,VAS_post_threat,VAS_safe>baseline,VAS_threat>baseline,VAS_threat>safe,Attention_check_safe1,Attention_check_safe2,Attention_check_safe3,Attention_check_threat1,Attention_check_threat2,Attention_check_threat3,Attention_check_sum,Attention_check_include,N_missing_safe_include,N_missing_threat_include,Include,original
10369536,A,1.0,0.837696335078534,1.0,0.6770833333333334,0.0,0.3229166666666667,0.6282722513089005,0.6573426573426573,0.5416666666666666,0.6736842105263158,0.5833333333333334,723.1675392670157,6.583640923207525,177.2408376963351,5.17750947265918,725.7692307692307,6.587232100341113,177.9090909090909,5.1812726945977055,715.4166666666666,6.5728651235435755,175.25,5.166213525914699,802.1789473684211,6.687331709372063,223.8421052631579,5.410940916087193,644.9791666666666,6.469218016532523,131.125,4.876151066716461,647.171875,746.6349206349206,776.0625,6.472611908372335,6.6155763382703,6.654233058177061,649.625,741.0,787.0,6.476395273328606,6.608000625296087,6.668228248417403,639.8125,763.1875,743.25,6.4611751646799895,6.637503741593241,6.6110324618782075,731.46875,850.0,826.5625,6.595054499110178,6.745236349484363,6.717275534486719,562.875,646.5,725.5625,6.333057578621736,6.471573198211912,6.586947216098254,37.19861571585748,0.4836878528676382,30.079861339344507,0.19627126157792063,39.5163120877596,0.601497256935299,30.685965043950556,0.11710592345811244,31.73369000935871,0.235467991253569,41.460834331952086,44.16191059299249,41.752741028424595,39.138893625442456,40.881245084167126,55.530725044419476,35.53140219153428,34.15693091967831,49.02186422503929,51.34566342374534,0.0,0.8645833333333334,1.0,0.7291666666666666,0.0,0.2708333333333333,0.734375,0.7430555555555556,0.7083333333333334,0.6979166666666666,0.7708333333333334,711.953125,6.568012073570555,141.55729166666666,4.952704523241874,699.4583333333334,6.550306225974468,144.49305555555554,4.9732314479585815,749.4375,6.619322925139652,132.75,4.888467660122048,700.0729166666666,6.551184496285101,136.86458333333334,4.918991994173986,723.8333333333334,6.584561163306767,146.25,4.985317486111966,595.4375,698.828125,841.59375,6.389296429466998,6.549404825017248,6.735297415625071,596.0416666666666,681.2083333333334,821.125,6.390310575136265,6.523868182027467,6.710675351212637,593.625,751.6875,903.0,6.386247806869286,6.622320679070835,6.805722553416985,598.4375,758.375,743.40625,6.394322091809065,6.631177986262462,6.611242665145539,592.4375,639.28125,939.78125,6.38424538221326,6.460344498389036,6.845647135416275,34.43027370436546,0.16751554588732886,33.776812231761646,0.1762814090674416,42.07215836462473,0.12214130656587391,31.537859771975416,0.17406061572294035,37.09877767232129,0.1725155374273325,43.44361671956606,31.825583232475648,43.25591993082757,27.650083918943494,44.27159972836916,41.88928394633345,45.61297758841139,42.626344667722414,42.9433918366665,26.68107936545328,0.11567599067599066,0.0903508771929824,0.03472222222222221,-0.07291666666666674,-9.436450748415094,-1.047724965408154,-8.29534613286308,-5.560917900345874,-0.40522599535737835,-0.11836206779545655,0.0541401025015677,0.001545078295607849,0.8714959442574681,-13.490462033505004,-1.015679797541594,2.66958575174489,-16.39183141897702,-17.188732504067033,-14.239200027389955,15.945265302269135,10.352564102564088,157.19978070175443,-49.97916666666663,-23.760416666666742,0.014366976797537845,0.21811369283954019,-0.06901669916518394,-0.03337666702166597,2.6590909090909065,92.71710526315789,11.743055555555543,-9.385416666666657,0.2677200615502855,-0.9251330172352212,-0.3514058007721317,True,False,False,A,26,33,40,41,40,14,15,1,1,1,1,1,1,1,6,True,True,True,True,True
10369701,A,0.0,0.8489583333333334,0.9270833333333334,0.7708333333333334,0.07291666666666667,0.22916666666666666,0.734375,0.7430555555555556,0.7083333333333334,0.71875,0.75,991.3541666660458,6.899071853597927,580.443229165549,6.363791999913786,985.9611111101177,6.893616912760026,591.4527777756253,6.382581845532624,1007.5333333338303,6.915260378468404,547.4145833353201,6.30520643734656,1010.1520833248893,6.917856176049039,565.7333333355684,6.338122824664011,972.5562500072023,6.879927914444269,595.1531249955298,6.388818725369707,843.9500000067053,1025.7968749981374,1104.3156249932945,6.738093251142882,6.9332250285459045,7.006981078181723,816.100000011424,1019.1770833308498,1122.606249988079,6.704536896489196,6.926750799607151,7.023408269914727,927.4999999925493,1045.65625,1049.4437500089412,6.832492794473557,6.952399957726058,6.956015540881911,833.7093749940395,1080.3999999985097,1116.3468749821186,6.72588487039837,6.985086621917081,7.017816914523216,854.190625019371,971.1937499977652,1092.2843750044706,6.7501543831883595,6.878525984944499,6.996026539073076,39.5796591298898,0.09568905411801165,37.10377303849521,0.10211977913210996,49.85605950362771,0.23389495898073193,41.44752250620892,0.10886073284323688,40.78796294737411,0.613424545730307,49.96008097286432,81.99036880562542,51.03123518081224,71.28169541456573,15.946850593367781,163.25614479464664,46.43404735335932,79.0510716369349,54.159722154145136,83.78761977191543,0.0,0.5520833333333334,0.6458333333333334,0.4583333333333333,0.3541666666666667,0.5416666666666666,0.6145833333333334,0.625,0.5833333333333334,0.59375,0.6354166666666666,687.9374999950329,6.53369799077639,713.9906250039735,6.570869832006847,731.6902777718174,6.595357306623654,725.7777777844003,6.587243876763261,556.6791666646797,6.32198907157683,678.6291666626929,6.520074832067062,685.4385416594645,6.530058840219413,755.1947916721302,6.626975718186919,690.4364583306015,6.53732394592217,672.7864583358167,6.511427981131295,663.6609374955298,734.7156249880788,665.4359375014901,6.4977713827554044,6.599483519567747,6.500442370995036,710.02499999851,792.8812499890722,692.1645833278699,6.565300180680966,6.675673462614555,6.5398237645178945,524.568749986589,560.2187499850988,585.2500000223515,6.2625764964373145,6.328327332428513,6.372039106409211,688.0343749932945,732.1031249873339,636.1781249977648,6.533838800338247,6.595921385168735,6.455478594878834,639.287499997765,737.3281249888239,694.6937500052154,6.460354274942334,6.603033010190791,6.543471100976654,17.176288357893352,0.22765470593338716,48.43316272593265,0.15001931597419582,24.850336533048942,0.9465729474921162,43.20476909681596,0.0035888973488848452,20.358350985488514,0.05114965139620503,61.15476411761714,170.96264630727828,86.7189417195001,278.05477080555374,51.92718722861105,101.97927192960086,58.229217973779214,95.64961771009536,-27723.039008206342,10727.399562828881,0.03472222222222221,-0.03125,0.04166666666666663,-0.04166666666666663,-12.7522864651325,0.6595595588348075,23.582826192883704,22.846418111327445,-0.13177517984862197,-0.5045638128870702,-0.7965536315179204,-0.047560754047320186,35.08438458744446,-7.725674800785818,34.79175449088905,27781.26822618012,-91.97444938008091,-4.736548134980524,176.0754988759529,-10631.749945118785,-21.57222222371263,37.59583331768704,175.0111111071377,-4.997916671136977,-0.021643465708377718,0.03792826160476981,0.2733682350468243,-0.007265105702757069,44.03819444030523,-29.419791659961334,47.148611121707404,82.40833333631349,0.8816672746106295,0.839721150683205,0.8006895060520003,True,True,True,A,7,22,12,8,14,5,1,-4,1,1,1,1,1,1,6,True,True,True,True,True
10369772,A,1.0,0.7958115183246073,0.8842105263157894,0.7083333333333334,0.11578947368421053,0.2916666666666667,0.9842931937172775,0.986013986013986,0.9791666666666666,0.9894736842105263,0.9791666666666666,520.1989528845743,6.25421134010321,381.80837696335084,5.944918851761668,525.2587412654104,6.263890981691173,367.6202797199463,5.907050556859584,505.125,6.2248059233986375,424.0770833343269,6.049915239025092,566.4336842135381,6.339360011327189,422.94105263258274,6.047232813856874,474.4458333402872,6.1621474562972915,341.1041666656734,5.8321879047286895,470.8421875014901,485.16507938173083,604.04218749702,6.154522979488568,6.184489202884042,6.403644042345008,480.0854166696469,480.5744681053974,614.1854166636867,6.173964039465563,6.1749821968503955,6.420296864096844,443.11249999701977,498.6500000059606,573.6124999970197,6.093823688137081,6.211904446859831,6.3519540812324475,524.1781250014901,532.0000000307638,642.0468749776485,6.26183155976579,6.276643489399471,6.464661315008446,417.5062500014901,439.79375000298023,566.0375000163914,6.034299514242309,6.086305867021458,6.338660330454375,41.043136229301275,0.9807776164802282,40.98809055482181,0.9395541367617499,41.727934179106384,0.9682881162868304,40.43016112563142,0.9926946840867925,47.292345890896236,0.20779332961532487,-16792.5502635409,4270.343763505227,40.01944809058706,9.89181407167627,-10.010417611624083,11.520515324751607,110.20497549345149,11.883683381633523,-3059.96069364591,799.6693750690338,0.0,0.8697916666666666,0.8645833333333334,0.875,0.13541666666666666,0.125,0.9947916666666666,1.0,0.9791666666666666,0.9895833333333334,1.0,485.2598958462476,6.184684615135867,282.19531250496703,5.642599428738472,496.93541668355465,6.20846007134212,272.97152777844,5.6093674958941095,450.23333333432674,6.109765966900815,309.8666666845481,5.736142097487244,506.3656250114241,6.227258987426857,300.2489583243926,5.704611991593184,464.1541666810711,6.140216752819698,264.1416666855414,5.576485575452423,473.42187501490116,441.1906249970197,541.1671875268221,6.159986904324313,6.089477038280105,6.2937282653507465,484.835416679581,455.1354166666665,550.8354167044163,6.183809486293833,6.1205949937188056,6.3114360652673716,439.1812500208616,399.35624998807896,512.1624999940394,6.084912198074694,5.989853875643033,6.2386419574850995,433.087500013411,491.23124999552954,594.7781250253319,6.070939786140282,6.196914994507025,6.388188436884375,513.7562500163913,391.1499999985099,487.5562500283123,6.241748931218472,5.96909111812728,6.189405668455064,46.51499141869244,0.23521331299463627,50.0000002216444,0.2192322944215122,40.29479798060626,0.9749110199518658,41.21136098793882,0.6800846686000672,56.84402616612485,0.8174827694383971,39.99993336077985,7.439848718813114,0.0,39.247,39.99993336077985,7.439848718813114,39.99993336077985,7.439848718813114,0.0,39.247,0.006847319347319414,0.010307017543859653,0.02083333333333337,-0.01041666666666663,-0.7398436242845747,-6.862184765264814,9.705202241038137,-15.63266517818603,-0.0287339795250805,0.7849013544714676,-0.7556787255303536,-0.13739810083832993,50.02986570221115,3170.1656691393614,-39.99993336077985,39.99993336077985,-1.6287012530753362,-787.7856916874002,31.807151281186886,-31.807151281186886,20.133741265410436,91.98785087325086,46.702083349227905,42.21145833035297,0.03908505829253528,0.17721255502989752,0.09869410444130544,0.08704223460715887,-56.45680361438059,81.83688596690934,-36.89513890610806,36.10729163885122,-0.8982612673279058,-0.2309021769664199,-0.1692359342260447,False,False,False,A,9,7,3,6,2,-6,-3,3,1,1,1,1,1,1,6,True,True,True,True,True
10369779,A,1.0,0.9424083769633508,0.9791666666666666,0.9052631578947369,0.020833333333333332,0.09473684210526316,0.9476439790575916,0.958041958041958,0.9166666666666666,0.9270833333333334,0.968421052631579,710.7225130890832,6.566282076676122,380.44450261689605,5.941340312831962,698.1636363637823,6.5484535113378,385.6027972016719,5.954807816863792,748.1374999998758,6.617586784610248,365.07708333308506,5.900108518499542,821.5364583333334,6.7111763166913745,459.50312499919283,6.13014574264137,598.7421052633148,6.394830963274214,300.55368420952254,5.705626387635036,588.9031746030327,670.259374999674,871.1015625006985,6.378261780669622,6.507664764335925,6.769758574533143,596.7510638297239,645.7187499996895,849.9083333341405,6.391500047923214,6.470364037463397,6.745128500532568,565.8499999996274,743.8812499996275,934.6812500003725,6.338329025411292,6.611881411878471,6.840205562075462,647.5656250007451,828.9062499990687,988.1375000001863,6.473220139790493,6.720107060681333,6.895821858105291,528.3483870957167,511.61250000027934,754.0656250012107,6.269755890163002,6.237567502557648,6.625479400031184,40.97366939193213,0.9334286173852957,40.84730719029092,0.9999999685285466,49.99276507747058,0.22130184639353317,40.76553541655485,0.9897166395465118,41.16616689453876,0.9179010323676902,34.014262932426135,15.763197765754699,39.89940805729302,9.987215787446155,31.29289204858505,11.42435316065274,33.99952645062521,17.89253635303013,40.009404161755484,9.441035685560202,0.0,0.9010416666666666,0.9791666666666666,0.8229166666666666,0.020833333333333332,0.17708333333333334,0.9791666666666666,0.9722222222222222,1.0,0.9791666666666666,0.9791666666666666,611.3369791667598,6.415648327871128,251.14166666629413,5.526017188941975,612.7937499999794,6.418028419288175,257.1326388882266,5.549592056382485,606.9666666671013,6.408473874670404,233.16875000049671,5.451762440353178,600.0822916661078,6.39706679858841,289.2645833329298,5.667341782548506,622.5916666674118,6.433890873188429,213.01874999965847,5.361380190002584,550.2296875002795,534.1046874995809,749.6765625004191,6.310335804687083,6.280591863752785,6.619641863515891,551.1062500004967,551.2729166659216,736.0020833335196,6.311927621780238,6.312229998080034,6.601232949341065,547.5999999996275,482.6000000005589,790.7000000011175,6.305545093413613,6.179188153192089,6.6729186290782945,556.6875000000001,550.1624999986961,693.3968749996275,6.322004041192089,6.310213689131502,6.541602526462036,543.7718750005588,518.0468750004657,805.9562500012107,6.298529811479779,6.250065730444195,6.692029460637874,40.74328286228089,0.1670793684364828,42.14490900456037,0.16628803216632454,42.823360601162236,0.1342144374898685,43.75920446876062,0.32710417907996936,34.937351175830976,0.17827484021718254,26.11990757377532,26.648703286279616,26.11990757372864,26.6487032864707,0.0,39.247,30.0003,11.912705929568299,20.10217772062493,10.11338914519421,0.04137529137529139,-0.04133771929824559,-0.02777777777777779,0.0,-9.14545788717966,-0.4006314779839144,-0.6784515966018674,8.821853292929646,0.7786981221350133,0.07181560717882163,0.03207359467645604,0.14882933886278682,8.606516008707974,-6.009877711130272,26.11990757372864,9.89812227937507,-1.4371373732065855,8.45150066746993,-12.598296713529301,1.7993167843740885,-49.97386363609348,222.7943530700186,5.827083332878033,-22.509375001303965,-0.06913327327244811,0.3163453534171605,0.009554544617770944,-0.0368240746000188,20.52571386858682,158.9494407896703,23.963888887729894,76.24583333327135,-1.108806797632211,0.2571279699974858,-0.5647774855193004,False,True,False,A,31,39,59,64,69,28,33,5,1,1,1,1,1,1,6,True,True,True,True,True
10369781,A,0.0,0.8802083333333334,0.9479166666666666,0.8125,0.052083333333333336,0.1875,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7604166666666666,0.78125,706.515625,6.560345317945135,287.0989583333333,5.659826958884049,716.7430555555555,6.5747174159206665,282.15972222222223,5.6424733014582955,675.8333333333334,6.515946497321458,301.9166666666667,5.710151041107077,699.4583333333334,6.550306225974468,327.4583333333333,5.791360820518229,713.5729166666666,6.570284627443918,246.73958333333334,5.508333461954746,654.171875,667.96875,797.40625,6.483370122740198,6.504241391005235,6.681364272889952,660.2291666666666,679.75,810.25,6.492586996975008,6.52172508351258,6.697342842021657,636.0,632.625,758.875,6.455198563340122,6.449877829534242,6.6318370734505985,631.53125,680.65625,786.1875,6.448147425918521,6.523057406315502,6.667195313599091,676.8125,655.28125,808.625,6.517394277388598,6.485064532787019,6.695335274364149,48.86247298700926,0.13796004775385207,40.96862476725884,0.788344926730856,52.58997077542394,0.6162996306098535,43.501137831341254,0.8607109656793859,59.40025505946042,0.9171019921015644,53.47407525641267,49.974568498138844,51.76990348617049,49.23308766632917,57.92371896164612,47.100792627555094,56.031974202227076,62.82968029555774,54.23271893504552,35.67258107120783,0.0,0.8645833333333334,0.8333333333333334,0.8958333333333334,0.16666666666666666,0.10416666666666667,0.75,0.7569444444444444,0.7291666666666666,0.6770833333333334,0.8229166666666666,704.0833333333334,6.556896720364844,237.26041666666666,5.469158342392027,698.6180555555555,6.549104177380223,237.54166666666666,5.470343046683636,720.4791666666666,6.579916499916276,236.41666666666666,5.465595785020851,695.2604166666666,6.5442864756219965,237.10416666666666,5.468499566373999,712.90625,6.569349925093149,237.41666666666666,5.469816684709908,645.34375,655.46875,811.4375,6.469783120567065,6.485350628535681,6.698807366120472,617.375,646.125,832.3541666666666,6.425476618860789,6.4709929835162034,6.72425803133446,729.25,683.5,748.6875,6.592016608747831,6.527226656164005,6.6183216734915495,606.375,648.5625,830.84375,6.4074986065653805,6.474758375365497,6.722441750702127,684.3125,662.375,792.03125,6.528414684633644,6.495831860812926,6.674600848106723,51.09258313953694,0.14118307264331342,58.053563604488275,0.8305156146257189,59.13200414833266,0.5355781836098884,55.48059381518042,0.12677352996975805,46.592394124395575,0.1719133857938947,52.00021984374175,50.51506813055276,47.67664682816242,39.967119655250535,69.42346178421124,60.160699043836956,53.10838955759703,43.805555621237815,50.660090755793306,73.0496319312985,0.0,-0.02083333333333337,0.02777777777777779,-0.14583333333333326,-11.621346008165105,-15.899117228119167,-1.078440543844387,8.888199690784845,0.1720452961210025,-0.056391026422178525,0.2949374310158305,-0.045139855824136654,-6.153815475475625,1.7992552671815574,-21.746814956048823,2.4482988018037233,2.1322950387740747,27.157099224349913,-20.19357938858642,-29.24407631006069,40.90972222222217,-14.114583333333258,-21.861111111111086,-17.64583333333337,0.058770918599208244,-0.019978401469449736,-0.03081232253605304,-0.025063449471152133,-19.756944444444457,80.71874999999997,1.125,-0.3125,-0.2040644399714279,-0.1970714531953226,0.1335058027839755,False,False,True,A,0,1,23,36,39,23,36,13,1,1,1,1,1,1,6,True,True,True,True,True
10369795,A,0.0,0.8229166666666666,1.0,0.6458333333333334,0.0,0.3541666666666667,0.9583333333333334,0.9513888888888888,0.9791666666666666,0.9895833333333334,0.9270833333333334,615.5265624999496,6.42247810066399,501.54947916672495,6.217702264881591,619.5777777777467,6.4290382424665875,510.0916666668167,6.234590448129717,603.372916666558,6.402535441174295,475.92291666644945,6.165255901341392,675.3375000000234,6.515212565914216,501.9562499998527,6.2185129644991095,555.7156249998758,6.320256697579758,501.1427083335972,6.216890907496916,564.6499999999069,720.2171874999186,561.7125000000232,6.336206070169514,6.579552815828539,6.330990153162988,539.0750000001088,755.662499999938,563.9958333331934,6.289854707796931,6.62759484792912,6.335046863763666,641.3749999993016,613.8812499998603,554.8625000005122,6.46361430926104,6.419801505533172,6.318720335305067,600.0593750004192,807.7812500001165,618.1718749995341,6.397028608654125,6.694291291669184,6.426766533676893,529.2406249993946,632.6531249997206,505.2531250005122,6.271443196111074,6.4499222861626615,6.225059541322519,27.954031589577742,0.2853399602284895,27.652259294872323,0.2539768135619084,31.105807931199617,0.7382908518930453,31.105807931199617,0.7382908518930453,35.90379707940362,0.6363210983585625,26.532192213670267,20.527615678958416,28.900019784029933,11.538612343297677,59.99990002101213,7.4436456778371305,59.99990002101213,7.4436456778371305,28.90001978231762,11.53861235227859,0.0,0.8072916666666666,1.0,0.6145833333333334,0.0,0.3854166666666667,0.875,0.8888888888888888,0.8333333333333334,0.9375,0.8125,512.134375000062,6.23858704177722,446.5411458334808,6.101531547993516,514.6659722224706,6.24351809260703,441.18611111098693,6.089466807081008,504.5395833328366,6.223646297236782,462.60625000096235,6.136876260300456,509.5489583330539,6.233525938984622,442.28541666665114,6.0919554127427595,514.7197916670702,6.243622658740615,450.7968750003104,6.111016850021608,495.3203124996508,543.3671875004657,497.71562500006985,6.205204649251267,6.297785311474684,6.210028879786161,485.26666666644934,559.843750000776,498.88750000018626,6.1846985680156,6.327657726940714,6.2123806194322135,525.4812499992549,493.9374999995344,494.1999999997206,6.264314509374559,6.202408990964251,6.202940293553945,467.98749999911536,561.4875000000466,499.17187499999994,6.148441586157345,6.33058951213203,6.212950475323821,522.6531250001863,525.2468750008848,496.2593750001397,6.258918003105941,6.263868390161261,6.207098723510893,43.106314805014904,0.010704932495676056,41.78938081994578,0.11867126307525039,43.27773266600516,0.006313163385367138,26.055078226835597,0.4557112020414409,43.27773266600516,0.006313163385367138,32.39429699283851,20.574656013075742,32.71924224482791,20.893223058650563,30.637064867307302,11.760565487838981,31.86362757186367,11.332357171037296,31.826629376807492,24.135798435817545,-0.02777777777777779,0.0625,0.05555555555555547,0.125,-3.4535486363272945,-4.797989148204,-1.4883518460593805,-17.22265443916956,-0.48431403833113695,0.10196975353448279,0.11235809968988325,0.44939803865607375,-31.099880236982198,31.09988023869451,2.0821773775206083,0.03699819505617796,4.0949666654605466,-4.09496667444146,9.132657570811581,-12.803441264780249,16.204861111188734,119.62187500014761,10.126388889633972,-5.170833334016322,0.026502801292292766,0.19495586833445788,0.01987179537024808,-0.010096719755993355,34.168750000367254,0.8135416662554462,-21.42013888997542,-8.511458333659277,-1.0319415942699697,-0.0396414831319196,0.066642176198761,False,True,True,A,68,59,68,47,59,0,-21,-21,1,1,1,1,1,1,6,True,True,True,True,True
